YEAR,SITE,SUBSITE,Unique_Site,CaMPClass1,CaMPClass2,NUTRIENTS_UNCODED_V2,NUTRIENTS_UNCODED_V3,PRIM_CLASS,PRIM_FORM,SEC_CLASS_1,SEC_CLASS_2,SEC_CLASS_3,PERMAFROST,PROV,LATN,Mins,LAT_deg,LAT_Min_round,LONGW,Mins,LONG_deg,LONG_Min_round,ECPROV_UNCODED,ECREGION_UNCODED,WETREGION_UNCODED,PEATDEPTH,IS_PEATDEPTH_EXTENDED,PFUPPER,PFLOWER,IS_PFLOWER_EXTENDED,WTDEPTH,WETTYPE,WETTYPE_UNCODED,NOTES
1972,6,D,1972-6-D,#N/A,#N/A,Very poor fen ,Oligotrophic ,Fen,Horizontal,Open or treeless,Not determined,Not determined,#N/A,Northwest Territories ,66.82,49.2,66,49,135.35,21,135,21,Subarctic,High Subarctic,Low Subarctic,210,N,35,56,N,N/D,N/D,N/D,
1972,7,,1972-7,#N/A,#N/A,Very poor fen ,Oligotrophic ,Bog,Peat plateau,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,65.8,48,65,48,134.95,57,134,57,Subarctic,High Subarctic,Low Subarctic,241,N,28,274,Y,N/D,N/D,N/D,bS-Lichen
1972,8,,1972-8,#N/A,#N/A,Poor fen ,Dystrophic,Bog,Palsa,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,65.8,48,65,48,134.95,57,134,57,Subarctic,High Subarctic,Low Subarctic,335,N,19,355,N,N/D,N/D,N/D,bS-Lichen
1972,9,A,1972-9-A,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Peat plateau,Open or treeless,Mound,"Edge, margin, or rim",#N/A,Northwest Territories ,66.17,10.2,66,10,134.68,40.8,134,41,Subarctic,High Subarctic,Low Subarctic,230,N,29,71,N,N/D,N/D,N/D,Androm-Lichen
1972,9,B,1972-9-B,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,#N/A,Northwest Territories ,66.17,10.2,66,10,134.68,40.8,134,41,Subarctic,High Subarctic,Low Subarctic,43,Y,35,43,N,N/D,N/D,N/D,Water-Sedge
1973,1,,1973-1,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,#N/A,Northwest Territories ,61.43,25.8,61,26,121.28,16.8,121,17,Boreal,Subhumid Mid-Boreal,Continental High Boreal,132,N,25,185,Y,N/D,N/D,N/D,Sedge-Larch
1973,10,A,1973-10-A,#N/A,#N/A,Very poor fen ,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,65.38,22.8,65,23,126.37,22.2,126,22,Subarctic,Low Subarctic,Low Subarctic,97,N,25,105,Y,N/D,N/D,N/D,Centre; Lichen
1973,10,B,1973-10-B,#N/A,#N/A,Very poor fen ,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,65.38,22.8,65,23,126.37,22.2,126,22,Subarctic,Low Subarctic,Low Subarctic,35,N,10,35,Y,N/D,N/D,N/D,Trough; Sphag
1973,10,C,1973-10-C,#N/A,#N/A,Very poor fen ,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,65.38,22.8,65,23,126.37,22.2,126,22,Subarctic,Low Subarctic,Low Subarctic,90,N,12,95,Y,N/D,N/D,N/D,Shoulder; Sphag
1973,10,D,1973-10-D,#N/A,#N/A,Very poor fen ,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,65.38,22.8,65,23,126.37,22.2,126,22,Subarctic,Low Subarctic,Low Subarctic,27,Y,8,27,Y,N/D,N/D,N/D,Trough; Sphag
1973,11,A,1973-11-A,#N/A,#N/A,Very poor fen ,Oligotrophic ,Bog,Peat plateau,Treed (coniferous),Mound,"Edge, margin, or rim",#N/A,Northwest Territories ,65.25,15,65,15,127.3,18,127,18,Subarctic,Low Subarctic,Low Subarctic,242,N,24,280,Y,N/D,N/D,N/D,Lichen-bS
1973,11,B,1973-11-B,#N/A,#N/A,Very poor fen ,Oligotrophic ,Fen,Horizontal,Open or treeless,Not determined,Not determined,#N/A,Northwest Territories ,65.25,15,65,15,127.3,18,127,18,Subarctic,Low Subarctic,Low Subarctic,315,N,38,40,N,N/D,N/D,N/D,Sedge-Drep
1973,11,C,1973-11-C,#N/A,#N/A,Very poor fen ,Oligotrophic ,Bog,Peat plateau,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,65.25,15,65,15,127.3,18,127,18,Subarctic,Low Subarctic,Low Subarctic,183,N,28,198,Y,N/D,N/D,N/D,Lichen-bS
1973,12,A,1973-12-A,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Peat plateau,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,65.55,33,65,33,128.85,51,128,51,Subarctic,Low Subarctic,Low Subarctic,174,N,21,185,Y,N/D,N/D,N/D,bS-Lichen
1973,12,B,1973-12-B,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,#N/A,Northwest Territories ,65.55,33,65,33,128.85,51,128,51,Subarctic,Low Subarctic,Low Subarctic,260,N,N/D,N/D,N/D,N/D,N/D,N/D,bS-Lichen
1973,13,A,1973-13-A,#N/A,#N/A,Poor fen ,Dystrophic,Bog,Palsa,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,65.3,18,65,18,127.6,36,127,36,Subarctic,Low Subarctic,Low Subarctic,184,N,21,190,Y,N/D,N/D,N/D,bS-Lichen
1973,13,B,1973-13-B,#N/A,#N/A,Poor fen ,Dystrophic,Bog,Palsa,Treed (coniferous),"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,65.3,18,65,18,127.6,36,127,36,Subarctic,Low Subarctic,Low Subarctic,209,N,20,215,Y,N/D,N/D,N/D,Sphag-bS
1973,13,C,1973-13-C,#N/A,#N/A,Poor fen ,Dystrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,#N/A,Northwest Territories ,65.3,18,65,18,127.6,36,127,36,Subarctic,Low Subarctic,Low Subarctic,270,N,40,42,N,N/D,N/D,N/D,Sedge
1973,14,A,1973-14-A,#N/A,#N/A,Very poor bog,Oligotrophic ,Fen,Lowland polygon (low center),Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,68.42,25.2,68,25,132.5,30,132,30,Subarctic,High Subarctic,Low Arctic,60,N,19,171,Y,N/D,N/D,N/D,Shoulder; Lichen-Salix
1973,14,B,1973-14-B,#N/A,#N/A,Very poor bog,Oligotrophic ,Fen,Lowland polygon (low center),Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,68.42,25.2,68,25,132.5,30,132,30,Subarctic,High Subarctic,Low Arctic,80,N,20,110,Y,N/D,N/D,N/D,Centre; Sedge-Drep
1973,15,,1973-15,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Lowland polygon (high center),Open or treeless,Mound,Center ,#N/A,Northwest Territories ,69.35,21,69,21,139.25,15,139,15,Arctic,Low Arctic,Low Arctic,68,N,25,277,Y,N/D,N/D,N/D,Centre; Betula-Dicran
1973,16,,1973-16,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Lowland polygon (high center),Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,68.47,28.2,68,28,133,0,133,0,Arctic,Low Arctic,Low Arctic,263,N,24,263,Y,N/D,N/D,N/D,Shoulder; Lichen
1973,17,A,1973-17-A,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,67.65,39,67,39,133.63,37.8,133,38,Subarctic,High Subarctic,High Subarctic,365,N,23,370,Y,N/D,N/D,N/D,Shoulder; Lichen-bS
1973,17,B,1973-17-B,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,67.65,39,67,39,133.63,37.8,133,38,Subarctic,High Subarctic,High Subarctic,60,N,20,60,Y,N/D,N/D,N/D,Trough; Sphag
1973,17,C,1973-17-C,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,67.65,39,67,39,133.63,37.8,133,38,Subarctic,High Subarctic,High Subarctic,202,Y,27,202,Y,N/D,N/D,N/D,Centre; Lichen
1973,18,A,1973-18-A,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Fen,Lowland polygon (low center),Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,68.67,40.2,68,40,132.85,51,132,51,Arctic,Low Arctic,Low Arctic,210,N,28,223,Y,N/D,N/D,N/D,Shoulder; Betula-Lichen
1973,18,B,1973-18-B,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Fen,Lowland polygon (low center),Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,68.67,40.2,68,40,132.85,51,132,51,Arctic,Low Arctic,Low Arctic,52,Y,22,52,Y,N/D,N/D,N/D,Centre; Lichen
1973,18,C,1973-18-C,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Fen,Lowland polygon (low center),Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,68.67,40.2,68,40,132.85,51,132,51,Arctic,Low Arctic,Low Arctic,85,N,21,90,Y,N/D,N/D,N/D,Trough; Sphag
1973,19,A,1973-19-A,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Lowland polygon (high center),Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,68.67,40.2,68,40,132.85,51,132,51,Arctic,Low Arctic,Low Arctic,130,N,24,142,Y,N/D,N/D,N/D,Centre; Lichen-Vacc.vi
1973,19,B,1973-19-B,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Lowland polygon (high center),Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,68.67,40.2,68,40,132.85,51,132,51,Arctic,Low Arctic,Low Arctic,180,N,20,185,Y,N/D,N/D,N/D,Trough; Sphag
1973,2,,1973-2,#N/A,#N/A,Very poor fen ,Oligotrophic ,Bog,Peat plateau,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,62.22,13.2,62,13,119.57,34.2,119,34,Subarctic,High Subarctic,Continental High Boreal,62,Y,16,62,Y,N/D,N/D,N/D,bS-Lichen
1973,20,,1973-20,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Lowland polygon (high center),Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,69.93,55.8,69,56,131.3,18,131,18,Arctic,Low Arctic,Low Arctic,175,N,26,180,Y,N/D,N/D,N/D,Centre; Lichen-Vacc.vi
1973,21,,1973-21,#N/A,#N/A,Poor fen ,Dystrophic,Bog,Lowland polygon (high center),Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,69.55,33,69,33,131.58,34.8,131,35,Arctic,High Arctic,Low Arctic,164,N,32,210,Y,N/D,N/D,N/D,Centre; Lichen-Vacc.vi
1973,22,,1973-22,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Lowland polygon (high center),Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,69.28,16.8,69,17,134.4,24,134,24,Arctic,Low Arctic,Low Arctic,302,N,30,310,Y,N/D,N/D,N/D,Centre; Lichen-Vacc.vi
1973,23,A,1973-23-A,#N/A,#N/A,Poor fen ,Dystrophic,Bog,Lowland polygon (high center),Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,69.37,22.2,69,22,133.07,4.2,133,4,Arctic,Low Arctic,Low Arctic,50,N,23,310,Y,N/D,N/D,N/D,Centre; Lichen-Vacc.vi
1973,23,B,1973-23-B,#N/A,#N/A,Poor fen ,Dystrophic,Bog,Lowland polygon (high center),Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,69.37,22.2,69,22,133.07,4.2,133,4,Arctic,Low Arctic,Low Arctic,2,N,2,35,Y,N/D,N/D,N/D,Trough
1973,24,A,1973-24-A,#N/A,#N/A,Poor fen ,Dystrophic,Fen,Lowland polygon (low center),Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,68.97,58.2,68,58,133.8,48,133,48,Arctic,Low Arctic,Low Arctic,25,N,21,65,Y,N/D,N/D,N/D,Shoulder; Sedge-Betula
1973,24,B,1973-24-B,#N/A,#N/A,Poor fen ,Dystrophic,Fen,Lowland polygon (low center),Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,68.97,58.2,68,58,133.8,48,133,48,Arctic,Low Arctic,Low Arctic,32,N,32,45,Y,N/D,N/D,N/D,Trough; Sphag
1973,24,C,1973-24-C,#N/A,#N/A,Poor fen ,Dystrophic,Fen,Lowland polygon (low center),Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,68.97,58.2,68,58,133.8,48,133,48,Arctic,Low Arctic,Low Arctic,77,N,41,80,Y,N/D,N/D,N/D,Centre; Sedge-Drep
1973,3,,1973-3,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,62,0,62,0,119.33,19.8,119,20,Subarctic,High Subarctic,Low Subarctic,155,Y,12,155,Y,N/D,N/D,N/D,Lichen
1973,3,A1,1973-3-A1,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,62,0,62,0,119.33,19.8,119,20,Subarctic,High Subarctic,Low Subarctic,96,Y,21,96,Y,N/D,N/D,N/D,
1973,3,A2,1973-3-A2,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,62,0,62,0,119.33,19.8,119,20,Subarctic,High Subarctic,Low Subarctic,55,Y,20,60,Y,N/D,N/D,N/D,
1973,3,A3,1973-3-A3,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,Center ,Not determined,#N/A,Northwest Territories ,62,0,62,0,119.33,19.8,119,20,Subarctic,High Subarctic,Low Subarctic,100,Y,21,100,Y,N/D,N/D,N/D,
1973,4,A1,1973-4-A1,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Palsa,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,61.83,49.8,61,50,122.22,13.2,122,13,Subarctic,Low Subarctic,Continental High Boreal,95,Y,21,95,Y,N/D,N/D,N/D,
1973,4,A2,1973-4-A2,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Palsa,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,61.83,49.8,61,50,122.22,13.2,122,13,Subarctic,Low Subarctic,Continental High Boreal,92,Y,21,92,Y,N/D,N/D,N/D,
1973,4,A3,1973-4-A3,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Palsa,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,61.83,49.8,61,50,122.22,13.2,122,13,Subarctic,Low Subarctic,Continental High Boreal,99,Y,21,99,Y,N/D,N/D,N/D,
1973,4,B1,1973-4-B1,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Palsa,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,61.83,49.8,61,50,122.22,13.2,122,13,Subarctic,Low Subarctic,Continental High Boreal,100,Y,20,100,Y,N/D,N/D,N/D,
1973,4,B2,1973-4-B2,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Palsa,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,61.83,49.8,61,50,122.22,13.2,122,13,Subarctic,Low Subarctic,Continental High Boreal,96,Y,20,96,Y,N/D,N/D,N/D,
1973,4,B3,1973-4-B3,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Palsa,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,61.83,49.8,61,50,122.22,13.2,122,13,Subarctic,Low Subarctic,Continental High Boreal,98,Y,20,98,Y,N/D,N/D,N/D,
1973,4,B4,1973-4-B4,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Palsa,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,61.83,49.8,61,50,122.22,13.2,122,13,Subarctic,Low Subarctic,Continental High Boreal,92,Y,20,92,Y,N/D,N/D,N/D,
1973,5,A,1973-5-A,#N/A,#N/A,Extremely rich fen ,Macrotrophic,Bog,Peat plateau,Treed (coniferous),Mound,"Edge, margin, or rim",#N/A,Northwest Territories ,62.13,7.8,62,8,120.97,58.2,120,58,Boreal,Subhumid High Boreal ,Continental High Boreal,297,N,20,305,Y,N/D,N/D,N/D,bS-Lichen
1973,5,B,1973-5-B,#N/A,#N/A,Extremely rich fen ,Macrotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,#N/A,Northwest Territories ,62.13,7.8,62,8,120.97,58.2,120,58,Boreal,Subhumid High Boreal ,Continental High Boreal,272,N,26,33,N,N/D,N/D,N/D,Sedge-Drep
1973,6,A,1973-6-A,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Peat plateau,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,61.85,51,61,51,121.05,3,121,3,Boreal,Subhumid Mid-Boreal,Continental High Boreal,95,Y,20,95,Y,N/D,N/D,N/D,
1973,6,B,1973-6-B,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Peat plateau,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,61.85,51,61,51,121.05,3,121,3,Boreal,Subhumid Mid-Boreal,Continental High Boreal,101,Y,20,101,Y,N/D,N/D,N/D,
1973,7,A,1973-7-A,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Peat plateau,Treed (coniferous),Mound,"Edge, margin, or rim",#N/A,Northwest Territories ,65.27,16.2,65,16,125.5,30,125,30,Subarctic,Low Subarctic,Low Subarctic,181,N,38,190,Y,N/D,N/D,N/D,bS-Lichen
1973,7,B,1973-7-B,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Peat plateau,Treed (coniferous),"Edge, margin, or rim",Not determined,#N/A,Northwest Territories ,65.27,16.2,65,16,125.5,30,125,30,Subarctic,Low Subarctic,Low Subarctic,213,N,31,226,Y,N/D,N/D,N/D,Sphag
1973,8,A,1973-8-A,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Peat plateau,Treed (coniferous),Mound,"Edge, margin, or rim",#N/A,Northwest Territories ,65.27,16.2,65,16,125.5,30,125,30,Subarctic,Low Subarctic,Low Subarctic,211,N,22,214,Y,N/D,N/D,N/D,Lichen-bS
1973,8,B,1973-8-B,#N/A,#N/A,Very poor fen ,Oligotrophic ,Fen,Horizontal,Open or treeless,Not determined,Not determined,#N/A,Northwest Territories ,65.43,25.8,65,26,125.5,30,125,30,Subarctic,Low Subarctic,Low Subarctic,146,N,32,50,N,N/D,N/D,N/D,Sphag
1973,8,C,1973-8-C,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Peat plateau,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,65.43,25.8,65,26,125.5,30,125,30,Subarctic,Low Subarctic,Low Subarctic,238,N,17,245,Y,N/D,N/D,N/D,bS-Lichen
1973,9,A,1973-9-A,#N/A,#N/A,Very poor fen ,Oligotrophic ,Bog,Peat plateau,Treed (coniferous),Mound,Center ,#N/A,Northwest Territories ,65.38,22.8,65,23,126.37,22.2,126,22,Subarctic,Low Subarctic,Low Subarctic,88,N,22,95,Y,N/D,N/D,N/D,bS-Lichen
1973,9,B,1973-9-B,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Bog,Peat plateau,Treed (coniferous),Mound,"Edge, margin, or rim",#N/A,Northwest Territories ,65.38,22.8,65,23,126.37,22.2,126,22,Subarctic,Low Subarctic,Low Subarctic,76,N,20,83,Y,N/D,N/D,N/D,Ledum-Sphag
1973,9,C,1973-9-C,#N/A,#N/A,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,#N/A,Northwest Territories ,65.38,22.8,65,23,126.37,22.2,126,22,Subarctic,Low Subarctic,Low Subarctic,71,N,28,71,Y,N/D,N/D,N/D,Sedge
1975,10,,1975-10,#N/A,#N/A,Poor fen ,Dystrophic,Bog,Lowland polygon (high center),Open or treeless,Center ,Not determined,#N/A,Nunavut,74.02,1.2,74,1,94.45,27,94,27,Arctic,High Arctic,High Arctic ,105,N,33,110,Y,N/D,N/D,N/D,Centre
1976,8,,1976-8,#N/A,#N/A,Poor fen ,Dystrophic,Bog,Palsa,Open or treeless,Mound,Not determined,#N/A,Nunavut,63.65,39,63,39,95.83,49.8,95,50,Arctic,Low Arctic,Low Arctic,119,N,35,120,Y,N/D,N/D,N/D,
1977,20,,1977-20,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Lowland polygon (high center),Open or treeless,Center ,Not determined,#N/A,Nunavut,61.63,37.8,61,38,97.2,12,97,12,Subarctic,High Subarctic,Low Arctic,184,N,38,185,Y,N/D,N/D,N/D,Centre
1977,4,,1977-4,#N/A,#N/A,Very poor bog,Oligotrophic ,Bog,Polygonal peat plateau ,Open or treeless,Center ,Not determined,#N/A,Nunavut,60.58,34.8,60,35,96.97,58.2,96,58,Subarctic,High Subarctic,High Subarctic,164,N,29,164,Y,N/D,N/D,N/D,
1981,1,A,1981-1-A,open,rich fen,Extremely rich fen ,Macrotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Alberta,52.45,27,52,27,115.02,1.2,115,1,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,248,N,N/D,N/D,N/D,11,4,Treed fen ,
1981,1,B,1981-1-B,open,rich fen,Extremely rich fen ,Macrotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Alberta,52.45,27,52,27,115.02,1.2,115,1,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,258,N,N/D,N/D,N/D,0,2,Open fen,
1981,1,C,1981-1-C,open,rich fen,Extremely rich fen ,Macrotrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,#N/A,Alberta,52.45,27,52,27,115.02,1.2,115,1,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,255,N,N/D,N/D,N/D,8,4,Treed fen ,
1981,10,A,1981-10-A,open,rich fen,Moderately rich swamp ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,Y,Alberta,53.57,34.2,53,34,116.53,31.8,116,32,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,315,N,N/D,N/D,N/D,7,4,Treed fen ,
1981,10,B,1981-10-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,Y,Alberta,53.57,34.2,53,34,116.53,31.8,116,32,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,300,N,N/D,N/D,N/D,0,2,Open fen,
1981,11,A,1981-11-A,open,rich fen,Extremely rich fen ,Macrotrophic,Fen,Northern ribbed (or string),String,Shrub,Not determined,Y,Alberta,53.33,19.8,53,20,117.47,28.2,117,28,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,510,N,N/D,N/D,N/D,5,3,Shrubby fen,
1981,11,B,1981-11-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,Y,Alberta,53.33,19.8,53,20,117.47,28.2,117,28,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,488,N,N/D,N/D,N/D,0,2,Open fen,
1981,11,C,1981-11-C,open,rich fen,Not determined,Not determined,Swamp, Peat margin,Treed (coniferous),Not determined,Not determined,Y,Alberta,53.33,19.8,53,20,117.47,28.2,117,28,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,290,N,N/D,N/D,N/D,18,6,Conifer swamp,
1981,12,A,1981-12-A,open,rich fen,Moderately rich swamp ,Mesotrophic,Bog,Peat plateau,Treed (coniferous),Not determined,Not determined,#N/A,Alberta,57.17,10.2,57,10,118.17,10.2,118,10,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,55,N,24,105,Y,N/D,1,Bog,
1981,12,B,1981-12-B,open,rich fen,Not determined,Not determined,Fen,Collapse scar,Shrub,Not determined,Not determined,Y,Alberta,57.17,10.2,57,10,118.17,10.2,118,10,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,45,N,N/D,N/D,N/D,63,3,Shrubby fen,
1981,13,,1981-13-,open,rich fen,Not determined,Not determined,Bog,Basin,Treed (coniferous),Not determined,Not determined,Y,Alberta,57.17,10.2,57,10,118.18,10.8,118,11,Cordilleran,Boreal Southern Cordilleran ,Continental Mid-Boreal,56,N,N/D,N/D,N/D,30,1,Bog,
1981,14,,1981-14-,open,rich fen,Not determined,Not determined,Bog,Basin,Treed (coniferous),Not determined,Not determined,Y,Alberta,56.1,6,56,6,116.85,51,116,51,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,235,N,N/D,N/D,N/D,45,1,Bog,
1981,15,,1981-15-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,Y,Alberta,56.17,10.2,56,10,116.97,58.2,116,58,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,136,N,N/D,N/D,N/D,17,4,Treed fen ,
1981,16,A,1981-16-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,Y,Alberta,55.57,34.2,55,34,116.5,30,116,30,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,106,N,N/D,N/D,N/D,35,4,Treed fen ,
1981,16,B,1981-16-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,Y,Alberta,55.57,34.2,55,34,116.5,30,116,30,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,100,N,N/D,N/D,N/D,0,2,Open fen,
1981,17,A,1981-17-A,open,rich fen,Very poor fen ,Oligotrophic ,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,Y,Alberta,54.7,42,54,42,116.02,1.2,116,1,Cordilleran,Boreal Southern Cordilleran ,Continental High Boreal,258,N,N/D,N/D,N/D,10,4,Treed fen ,
1981,17,B,1981-17-B,open,rich fen,Very poor fen ,Oligotrophic ,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,Y,Alberta,54.7,42,54,42,116.02,1.2,116,1,Cordilleran,Boreal Southern Cordilleran ,Continental High Boreal,246,N,N/D,N/D,N/D,-21,2,Open fen,
1981,18,A,1981-18-A,open,rich fen,Very poor fen ,Oligotrophic ,Fen,Northern ribbed (or string),String,Shrub,Not determined,Y,Alberta,54.75,45,54,45,115.87,52.2,115,52,Cordilleran,Boreal Southern Cordilleran ,Continental High Boreal,554,N,N/D,N/D,N/D,12,3,Shrubby fen,
1981,18,B,1981-18-B,open,rich fen,Very poor fen ,Oligotrophic ,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,Y,Alberta,54.75,45,54,45,115.87,52.2,115,52,Cordilleran,Boreal Southern Cordilleran ,Continental High Boreal,495,N,N/D,N/D,N/D,-5,2,Open fen,
