YEAR,SITE,SUBSITE,CONCAT,,CaMPTree,CaMPNutrient,CaMP_Class,,SAMPLE,UPPER,THICK,MIDDEPTH,DEPTHCLASS,LOGDEPTH,U_F,POSN,BD,T_ASH,OMD,VP,MATERIAL,PeatMin,PeatC_dens,CONTAMINAT,PH,ECOPROV,ECOREGION,WETREGION,PERMAFROST,MAT,,,forested bog,1,,,,
1982,50,B,198250B,198,treed,rich,treed rich,0,fen,1165,3,17,11.5,1,0,U,1,0.082,10.3,0.0736,2,4,Peat,0.0387,F,5.3,BO,HBs,BHc,N,-1.4,,,,,,,
1982,50,B,198250B,198,treed,rich,treed rich,0,fen,1166,20,15,27.5,2,0.6931471806,U,1,0.102,12.7,0.089,2,4,Peat,0.0468,F,5.3,BO,HBs,BHc,N,-1.4,,,,,,,
1982,50,B,198250B,198,treed,rich,treed rich,0,fen,1167,35,15,42.5,3,1.0986122887,U,1,0.09,5.3,0.0852,2,4,Peat,0.0448,F,5.6,BO,HBs,BHc,N,-1.4,,,,,,,
1982,50,B,198250B,198,treed,rich,treed rich,0,fen,1168,50,20,60,5,1.6094379124,U,2,0.047,5.8,0.0443,2,5,Peat,0.0233,F,5.6,BO,HBs,BHc,N,-1.4,,,,,,,
1982,50,B,198250B,198,treed,rich,treed rich,0,fen,1169,70,10,75,6,1.7917594692,U,2,0.045,10.4,0.0403,4,6,Peat,0.0212,F,5.8,BO,HBs,BHc,N,-1.4,,,,,,,
1982,50,B,198250B,198,treed,rich,treed rich,0,fen,1170,80,11,85.5,6,1.7917594692,U,2,0.115,12,0.1012,5,6,Peat,0.0532,F,5.9,BO,HBs,BHc,N,-1.4,,,,,,,
1982,50,B,198250B,198,treed,rich,treed rich,0,fen,1171,91,24,103,7,1.9459101491,U,2,0.103,12.2,0.0904,7,6,Peat,0.0476,F,6.1,BO,HBs,BHc,N,-1.4,,,,,,,
1982,50,B,198250B,198,treed,rich,treed rich,0,fen,1172,115,12,121,9,2.1972245773,U,2,0.146,25.1,0.1094,8,10,Peat,0.0575,F,6.2,BO,HBs,BHc,N,-1.4,,,,,,,
1982,52,,198252,199,treed,rich,treed rich,1,fen,1196,0,12,6,1,0,U,1,0.103,7.5,0.0953,1,4,Peat,0.0501,F,5.4,BO,HBs,BHc,N,-0.8,,,,,,,
1982,52,,198252,199,treed,rich,treed rich,0,fen,1197,12,18,21,2,0.6931471806,U,1,0.126,11.8,0.1111,2,4,Peat,0.0584,F,6,BO,HBs,BHc,N,-0.8,,,,,,,
1982,52,,198252,199,treed,rich,treed rich,0,fen,1198,30,15,37.5,3,1.0986122887,U,1,0.075,8.8,0.0684,2,4,Peat,0.036,F,6,BO,HBs,BHc,N,-0.8,,,,,,,
1982,52,,198252,199,treed,rich,treed rich,0,fen,1199,45,15,52.5,4,1.3862943611,U,1,0.101,7.8,0.0931,3,6,Peat,0.049,F,6,BO,HBs,BHc,N,-0.8,,,,,,,
1982,52,,198252,199,treed,rich,treed rich,0,fen,1200,60,15,67.5,5,1.6094379124,U,2,0.108,9.6,0.0976,7,6,Peat,0.0513,F,6,BO,HBs,BHc,N,-0.8,,,,,,,
1982,52,,198252,199,treed,rich,treed rich,0,fen,1201,75,15,82.5,6,1.7917594692,U,2,0.14,10.8,0.1249,7,6,Peat,0.0657,F,6.1,BO,HBs,BHc,N,-0.8,,,,,,,
1982,52,,198252,199,treed,rich,treed rich,0,fen,1202,90,15,97.5,7,1.9459101491,U,2,0.133,10.5,0.119,7,10,Peat,0.0626,F,6.1,BO,HBs,BHc,N,-0.8,,,,,,,
1982,52,,198252,199,treed,rich,treed rich,0,fen,1203,105,15,112.5,8,2.0794415417,U,2,0.156,11,0.1388,7,10,Peat,0.073,F,6.1,BO,HBs,BHc,N,-0.8,,,,,,,
1982,52,,198252,199,treed,rich,treed rich,0,fen,1204,120,12,126,9,2.1972245773,U,2,0.135,9.8,0.1218,7,10,Peat,0.064,F,6.2,BO,HBs,BHc,N,-0.8,,,,,,,
1982,52,,198252,199,treed,rich,treed rich,0,fen,1205,132,13,138.5,10,2.302585093,U,2,0.14,9.4,0.1268,7,10,Peat,0.0667,F,6.3,BO,HBs,BHc,N,-0.8,,,,,,,
1982,52,,198252,199,treed,rich,treed rich,0,fen,1206,145,12,151,11,2.3978952728,U,2,0.17,11.3,0.1508,7,10,Peat,0.0793,F,6.3,BO,HBs,BHc,N,-0.8,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,1,fen,1233,0,3,1.5,1,0,U,1,0.104,5.8,0.098,1,2,Peat,0.0515,F,4.4,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1234,3,15,10.5,1,0,U,1,0.103,2.6,0.1003,1,2,Peat,0.0527,F,5,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1235,18,17,26.5,2,0.6931471806,U,2,0.126,12.7,0.11,7,6,Peat,0.0578,F,6.1,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1236,35,15,42.5,3,1.0986122887,U,2,0.135,9.7,0.1219,6,6,Peat,0.0641,F,6.1,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1237,50,15,57.5,4,1.3862943611,U,2,0.121,10.3,0.1085,7,6,Peat,0.0571,F,6,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1238,65,15,72.5,5,1.6094379124,U,2,0.113,10.3,0.1014,8,6,Peat,0.0533,F,6,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1239,80,15,87.5,6,1.7917594692,U,2,0.139,8.7,0.1269,8,6,Peat,0.0667,F,6.2,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1240,95,15,102.5,7,1.9459101491,U,2,0.139,8.9,0.1266,8,5,Peat,0.0666,F,6.2,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1241,110,15,117.5,8,2.0794415417,U,2,0.127,8.6,0.1161,8,5,Peat,0.061,F,6.2,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1242,125,15,132.5,9,2.1972245773,U,2,0.138,10,0.1242,8,6,Peat,0.0653,F,6.2,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1243,140,18,149,10,2.302585093,U,2,0.135,10.3,0.1211,9,6,Peat,0.0637,F,6.2,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1244,158,10,163,11,2.3978952728,U,2,0.182,14.1,0.1563,9,6,Peat,0.0822,F,6.4,BO,HBs,BHc,N,-1.3,,,,,,,
1982,55,A,198255A,200,treed,rich,treed rich,0,fen,1245,168,5,170.5,12,2.4849066498,U,2,0.257,24.2,0.1948,10,7,Peat,0.1024,F,6.5,BO,HBs,BHc,N,-1.3,,,,,,,
1982,59,A,198259A,201,treed,rich,treed rich,1,fen,1304,0,3,1.5,1,0,U,1,0.08,11.1,0.0711,2,6,Peat,0.0374,F,5.2,BO,HBs,BHc,N,-1.4,,,,,,,
1982,59,A,198259A,201,treed,rich,treed rich,0,fen,1305,3,21,13.5,1,0,U,1,0.128,17.4,0.1057,5,6,Peat,0.0556,F,6,BO,HBs,BHc,N,-1.4,,,,,,,
1982,59,A,198259A,201,treed,rich,treed rich,0,fen,1306,24,14,31,3,1.0986122887,U,1,0.147,10.4,0.1317,3,6,Peat,0.0693,F,6,BO,HBs,BHc,N,-1.4,,,,,,,
1982,59,A,198259A,201,treed,rich,treed rich,0,fen,1307,38,12,44,3,1.0986122887,U,2,0.109,10.4,0.0977,6,6,Peat,0.0514,F,6.1,BO,HBs,BHc,N,-1.4,,,,,,,
1982,59,A,198259A,201,treed,rich,treed rich,0,fen,1308,50,15,57.5,4,1.3862943611,U,2,0.108,10.3,0.0969,6,6,Peat,0.0509,F,6.1,BO,HBs,BHc,N,-1.4,,,,,,,
1982,59,A,198259A,201,treed,rich,treed rich,0,fen,1309,65,15,72.5,5,1.6094379124,U,2,0.144,9.6,0.1302,7,6,Peat,0.0684,F,6.1,BO,HBs,BHc,N,-1.4,,,,,,,
1982,59,A,198259A,201,treed,rich,treed rich,0,fen,1310,80,15,87.5,6,1.7917594692,U,2,0.145,8.8,0.1322,7,6,Peat,0.0695,F,6.1,BO,HBs,BHc,N,-1.4,,,,,,,
1982,59,A,198259A,201,treed,rich,treed rich,0,fen,1311,95,20,105,8,2.0794415417,U,2,0.177,9.4,0.1604,8,6,Peat,0.0843,F,6.1,BO,HBs,BHc,N,-1.4,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,1,fen,1391,0,3,1.5,1,0,U,1,0.081,10.3,0.0727,1,2,Peat,0.0382,F,4.7,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1392,3,11,8.5,1,0,U,1,0.098,9.7,0.0885,2,2,Peat,0.0465,F,5,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1393,14,21,24.5,2,0.6931471806,U,1,0.117,16.2,0.098,3,2,Peat,0.0516,F,5.6,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1394,35,15,42.5,3,1.0986122887,U,1,0.084,7.6,0.0776,3,2,Peat,0.0408,F,5.7,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1395,50,35,67.5,5,1.6094379124,U,2,0.083,7.6,0.0767,4,2,Peat,0.0403,F,5.7,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1396,85,12,91,7,1.9459101491,U,2,0.083,8,0.0764,6,6,Peat,0.0402,F,5.4,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1397,97,12,103,7,1.9459101491,U,2,0.081,7.3,0.0751,5,6,Peat,0.0395,F,5.4,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1398,109,16,117,8,2.0794415417,U,2,0.08,5.7,0.0754,6,5,Peat,0.0397,F,5.4,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1399,125,14,132,9,2.1972245773,U,2,0.031,4.6,0.0296,6,5,Peat,0.0156,F,5.6,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1400,139,14,146,10,2.302585093,U,2,0.045,5.1,0.0427,4,6,Peat,0.0225,F,5.7,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1401,153,13,159.5,11,2.3978952728,U,2,0.096,7.3,0.089,4,6,Peat,0.0468,F,5.9,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1402,166,13,172.5,12,2.4849066498,U,2,0.112,8.1,0.1029,7,6,Peat,0.0541,F,5.9,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1403,179,13,185.5,13,2.5649493575,U,2,0.101,8.5,0.0924,5,6,Peat,0.0486,F,5.9,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1404,192,9,196.5,14,2.6390573296,U,2,0.073,9.2,0.0663,4,6,Peat,0.0349,F,5.9,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1405,207,14,214,15,2.7080502011,U,2,0.085,8.9,0.0774,4,6,Peat,0.0407,F,5.8,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1406,221,13,227.5,16,2.7725887222,U,2,0.083,8.7,0.0758,5,2,Peat,0.0398,F,5.7,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1407,234,15,241.5,17,2.8332133441,U,2,0.123,10.6,0.11,5,2,Peat,0.0578,F,5.7,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1408,249,17,257.5,18,2.8903717579,U,2,0.141,9.9,0.127,5,2,Peat,0.0668,F,5.9,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1409,266,15,273.5,19,2.9444389792,U,2,0.112,10.4,0.1004,6,2,Peat,0.0528,F,6,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1410,281,15,288.5,20,2.9957322736,U,2,0.125,12.4,0.1095,6,2,Peat,0.0576,F,6,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1411,296,21,306.5,21,3.0445224377,U,2,0.09,11.2,0.0799,6,2,Peat,0.042,F,5.9,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1412,317,15,324.5,22,3.0910424534,U,2,0.108,10.4,0.0968,6,6,Peat,0.0509,F,6,BO,HBs,BHc,N,-1.9,,,,,,,
1982,63,B,198263B,202,treed,rich,treed rich,0,fen,1413,332,29,346.5,24,3.1780538303,U,2,0.125,12.4,0.1095,8,6,Peat,0.0576,F,,BO,HBs,BHc,N,-1.9,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,1,fen,317,0,8,4,1,0,U,1,0.138,23,0.1063,3,3,Peat,0.0559,F,5.9,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,318,8,10,13,1,0,U,2,0.134,9.9,0.1207,5,5,Peat,0.0635,F,5.9,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,319,18,10,23,2,0.6931471806,U,2,0.12,10.2,0.1078,5,5,Peat,0.0567,F,6,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,320,28,10,33,3,1.0986122887,U,2,0.095,10.4,0.0851,4,4,Peat,0.0448,F,6.1,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,321,38,17,46.5,4,1.3862943611,U,2,0.108,11.7,0.0954,5,4,Peat,0.0501,F,6.1,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,322,55,15,62.5,5,1.6094379124,U,2,0.122,11.3,0.1082,5,6,Peat,0.0569,F,6.2,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,323,70,15,77.5,6,1.7917594692,U,2,0.107,9.4,0.0969,5,4,Peat,0.051,F,6.2,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,324,85,10,90,7,1.9459101491,U,2,0.119,11.1,0.1058,5,4,Peat,0.0556,F,6.2,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,325,95,15,102.5,7,1.9459101491,U,2,0.12,8,0.1104,5,4,Peat,0.058,F,6.2,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,326,110,15,117.5,8,2.0794415417,U,2,0.114,8.8,0.104,5,4,Peat,0.0547,F,6.2,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,327,125,20,135,10,2.302585093,U,2,0.096,9.5,0.0869,5,6,Peat,0.0457,F,6.5,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,328,145,24,157,11,2.3978952728,U,2,0.1,10.3,0.0897,4,1,Peat,0.0472,F,6.7,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,329,169,10,174,12,2.4849066498,U,2,0.088,9.6,0.0796,4,5,Peat,0.0418,F,6.8,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,330,179,20,189,13,2.5649493575,U,2,0.111,8.3,0.1018,5,5,Peat,0.0535,F,6.8,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,331,199,16,207,14,2.6390573296,U,2,0.138,12,0.1214,5,5,Peat,0.0639,F,6.8,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,332,215,22,226,16,2.7725887222,U,2,0.136,13.3,0.1179,5,5,Peat,0.062,F,6.8,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,333,237,13,243.5,17,2.8332133441,U,2,0.165,18.7,0.1341,7,5,Peat,0.0705,F,6.8,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,334,250,13,256.5,18,2.8903717579,U,2,0.186,18.3,0.152,7,5,Peat,0.0799,F,6.8,BO,HBs,BHc,N,-1.4,,,,,,,
1983,15,A,198315A,203,treed,rich,treed rich,0,fen,335,263,7,266.5,18,2.8903717579,U,2,0.27,39.1,0.1644,9,5,Peat,0.0865,F,6.8,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,1,fen,375,0,3,1.5,1,0,U,1,0.126,15,0.1071,2,3,Peat,0.0563,F,5,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,376,3,6,6,1,0,U,1,0.145,10.1,0.1304,1,3,Peat,0.0685,F,5.6,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,377,9,21,19.5,2,0.6931471806,U,2,0.141,22.8,0.1089,6,3,Peat,0.0572,F,5.7,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,378,30,12,36,3,1.0986122887,U,2,0.124,11.6,0.1096,5,5,Peat,0.0576,F,5.9,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,379,42,16,50,4,1.3862943611,U,2,0.126,5.3,0.1193,5,5,Peat,0.0627,F,5.6,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,380,58,16,66,5,1.6094379124,U,2,0.128,10,0.1152,5,5,Peat,0.0606,F,5.6,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,381,74,16,82,6,1.7917594692,U,2,0.142,8.9,0.1294,5,5,Peat,0.068,F,5.3,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,382,90,15,97.5,7,1.9459101491,U,2,0.142,7.6,0.1312,5,5,Peat,0.069,F,5.3,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,383,105,18,114,8,2.0794415417,U,2,0.155,7.9,0.1428,5,5,Peat,0.0751,F,5.1,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,384,123,12,129,9,2.1972245773,U,2,0.149,8.4,0.1365,5,5,Peat,0.0718,F,5.1,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,385,135,15,142.5,10,2.302585093,U,2,0.157,8.8,0.1432,5,5,Peat,0.0753,F,5.1,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,386,150,15,157.5,11,2.3978952728,U,2,0.066,6,0.062,5,4,Peat,0.0326,F,5.1,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,387,165,15,172.5,12,2.4849066498,U,2,0.139,8.3,0.1275,5,5,Peat,0.067,F,5.1,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,388,180,15,187.5,13,2.5649493575,U,2,0.145,7.3,0.1344,5,5,Peat,0.0707,F,5.2,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,389,195,15,202.5,14,2.6390573296,U,2,0.14,9.2,0.1271,5,5,Peat,0.0668,F,5.2,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,390,210,16,218,15,2.7080502011,U,2,0.152,10.1,0.1366,5,5,Peat,0.0718,F,5.2,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,391,226,14,233,16,2.7725887222,U,2,0.202,19.7,0.1622,9,5,Peat,0.0853,F,5.4,BO,HBs,BHc,N,-1.4,,,,,,,
1983,16,A,198316A,204,treed,rich,treed rich,0,fen,392,240,6,243,17,2.8332133441,U,2,0.307,38.3,0.1894,,12,Peat,0.0996,F,5.9,BO,HBs,BHc,N,-1.4,,,,,,,
1983,45,B,198345B,205,treed,rich,treed rich,1,fen,1049,0,6,3,1,0,U,1,0.042,9.8,0.0379,1,4,Peat,0.0199,F,4.6,BO,LBs,BMc,N,0.7,,,,,,,
1983,45,B,198345B,205,treed,rich,treed rich,0,fen,1050,6,24,18,2,0.6931471806,U,1,0.133,18.7,0.1081,2,5,Peat,0.0569,F,4.7,BO,LBs,BMc,N,0.7,,,,,,,
1983,45,B,198345B,205,treed,rich,treed rich,0,fen,1051,30,15,37.5,3,1.0986122887,U,1,0.104,5.4,0.0984,2,5,Peat,0.0517,F,5,BO,LBs,BMc,N,0.7,,,,,,,
1983,45,B,198345B,205,treed,rich,treed rich,0,fen,1052,45,10,50,4,1.3862943611,U,1,0.094,5,0.0893,2,5,Peat,0.047,F,5.9,BO,LBs,BMc,N,0.7,,,,,,,
1983,45,B,198345B,205,treed,rich,treed rich,0,fen,1053,55,20,65,5,1.6094379124,U,2,0.108,11.5,0.0956,5,5,Peat,0.0503,F,6.2,BO,LBs,BMc,N,0.7,,,,,,,
1983,45,B,198345B,205,treed,rich,treed rich,0,fen,1054,75,14,82,6,1.7917594692,U,2,0.11,11.5,0.0974,5,5,Peat,0.0512,F,6.5,BO,LBs,BMc,N,0.7,,,,,,,
1983,45,B,198345B,205,treed,rich,treed rich,0,fen,1055,89,11,94.5,7,1.9459101491,U,2,0.107,10.6,0.0957,5,5,Peat,0.0503,F,6.8,BO,LBs,BMc,N,0.7,,,,,,,
1983,45,B,198345B,205,treed,rich,treed rich,0,fen,1056,100,10,105,8,2.0794415417,U,2,0.265,43.4,0.15,,12,Peat,0.0789,F,6,BO,LBs,BMc,N,0.7,,,,,,,
1983,48,,198348,206,treed,rich,treed rich,1,fen,1112,0,8,4,1,0,U,1,0.031,10.5,0.0277,1,4,Peat,0.0146,F,7,BO,MBs,BMc,N,0.5,,,,,,,
1983,48,,198348,206,treed,rich,treed rich,0,fen,1113,8,20,18,2,0.6931471806,U,1,0.104,10.1,0.0935,1,5,Peat,0.0492,F,7.1,BO,MBs,BMc,N,0.5,,,,,,,
1983,48,,198348,206,treed,rich,treed rich,0,fen,1114,28,12,34,3,1.0986122887,U,1,0.132,10.4,0.1183,2,5,Peat,0.0622,F,7.1,BO,MBs,BMc,N,0.5,,,,,,,
1983,48,,198348,206,treed,rich,treed rich,0,fen,1115,40,20,50,4,1.3862943611,U,2,0.131,10.4,0.1174,4,6,Peat,0.0617,F,7.1,BO,MBs,BMc,N,0.5,,,,,,,
1983,48,,198348,206,treed,rich,treed rich,0,fen,1116,60,15,67.5,5,1.6094379124,U,2,0.127,10.5,0.1137,4,6,Peat,0.0598,F,7.1,BO,MBs,BMc,N,0.5,,,,,,,
1983,48,,198348,206,treed,rich,treed rich,0,fen,1117,75,11,80.5,6,1.7917594692,U,2,0.094,3,0.0912,5,5,Peat,0.0479,F,7.1,BO,MBs,BMc,N,0.5,,,,,,,
1983,48,,198348,206,treed,rich,treed rich,0,fen,1118,86,14,93,7,1.9459101491,U,2,0.113,12,0.0994,5,5,Peat,0.0523,F,7.1,BO,MBs,BMc,N,0.5,,,,,,,
1983,48,,198348,206,treed,rich,treed rich,0,fen,1119,100,15,107.5,8,2.0794415417,U,2,0.171,16,0.1436,7,5,Peat,0.0755,F,7.1,BO,MBs,BMc,N,0.5,,,,,,,
1983,48,,198348,206,treed,rich,treed rich,0,fen,1120,115,11,120.5,9,2.1972245773,U,2,0.184,18.9,0.1492,7,5,Peat,0.0785,F,7,BO,MBs,BMc,N,0.5,,,,,,,
1983,48,,198348,206,treed,rich,treed rich,0,fen,1121,126,7,129.5,9,2.1972245773,U,2,0.208,18.8,0.1689,7,5,Peat,0.0888,F,7,BO,MBs,BMc,N,0.5,,,,,,,
1983,56,,198356,207,treed,rich,treed rich,1,fen,1305,0,6,3,1,0,U,1,0.013,3.4,0.0126,1,1,Peat,0.0066,F,3.8,BO,MBs,BMt,N,-0.9,,,,,,,
1983,56,,198356,207,treed,rich,treed rich,0,fen,1306,6,16,14,1,0,U,1,0.054,8.3,0.0495,2,3,Peat,0.026,F,5.3,BO,MBs,BMt,N,-0.9,,,,,,,
1983,56,,198356,207,treed,rich,treed rich,0,fen,1307,22,23,33.5,3,1.0986122887,U,2,0.112,13.3,0.0971,5,3,Peat,0.0511,F,6,BO,MBs,BMt,N,-0.9,,,,,,,
1983,56,,198356,207,treed,rich,treed rich,0,fen,1308,45,15,52.5,4,1.3862943611,U,2,0.117,7.8,0.1079,6,6,Peat,0.0567,F,6.5,BO,MBs,BMt,N,-0.9,,,,,,,
1983,56,,198356,207,treed,rich,treed rich,0,fen,1309,60,15,67.5,5,1.6094379124,U,2,0.142,7.6,0.1312,6,6,Peat,0.069,F,5,BO,MBs,BMt,N,-0.9,,,,,,,
1983,56,,198356,207,treed,rich,treed rich,0,fen,1310,75,15,82.5,6,1.7917594692,U,2,0.148,7.4,0.137,6,6,Peat,0.0721,F,5,BO,MBs,BMt,N,-0.9,,,,,,,
1983,56,,198356,207,treed,rich,treed rich,0,fen,1311,90,15,97.5,7,1.9459101491,U,2,0.155,7.8,0.1429,6,6,Peat,0.0751,F,5.3,BO,MBs,BMt,N,-0.9,,,,,,,
1983,56,,198356,207,treed,rich,treed rich,0,fen,1312,105,15,112.5,8,2.0794415417,U,2,0.152,6.9,0.1415,6,6,Peat,0.0744,F,5.3,BO,MBs,BMt,N,-0.9,,,,,,,
1983,56,,198356,207,treed,rich,treed rich,0,fen,1313,120,15,127.5,9,2.1972245773,U,2,0.142,6.4,0.1329,3,6,Peat,0.0699,F,5.3,BO,MBs,BMt,N,-0.9,,,,,,,
1983,56,,198356,207,treed,rich,treed rich,0,fen,1314,135,15,142.5,10,2.302585093,U,2,0.165,8.2,0.1515,6,6,Peat,0.0796,F,5.3,BO,MBs,BMt,N,-0.9,,,,,,,
1983,56,,198356,207,treed,rich,treed rich,0,fen,1315,150,15,157.5,11,2.3978952728,U,2,0.126,5.9,0.1186,5,6,Peat,0.0623,F,5.5,BO,MBs,BMt,N,-0.9,,,,,,,
