,ECOZONE_NAME_EN,TREED,CaMPNutrient_2024,DEPTHCLASS,PeatC_dens,Core_C_density,MIDDEPTH
675,Atlantic Maritime,Y,poor fen,15,0.0493274443954789,48.9674966091431,225
676,Atlantic Maritime,Y,poor fen,16,0.0497373599454656,73.5258509536329,240
677,Atlantic Maritime,Y,poor fen,17,0.0501224164164939,110.363960055074,255
678,Atlantic Maritime,Y,poor fen,18,0.050485457314125,165.621668268582,270
679,Atlantic Maritime,Y,poor fen,19,0.0508288645436774,248.508745699689,285
680,Atlantic Maritime,Y,poor fen,20,0.0511546532138993,372.839850529354,300
681,Atlantic Maritime,Y,rich fen,1,0.0358439714558502,0.0537659571837753,15
682,Atlantic Maritime,Y,rich fen,2,0.0402464864613505,0.141018665467689,30
683,Atlantic Maritime,Y,rich fen,3,0.0428217926484303,0.275760687174178,45
684,Atlantic Maritime,Y,rich fen,4,0.0446490014668508,0.480614532961544,60
685,Atlantic Maritime,Y,rich fen,5,0.0460662947352845,0.790021241545242,75
686,Atlantic Maritime,Y,rich fen,6,0.0472243076539306,1.25586832379876,90
687,Atlantic Maritime,Y,rich fen,7,0.0482033936259739,1.9561075761371,105
688,Atlantic Maritime,Y,rich fen,8,0.049051516472351,3.00773863891418,120
689,Atlantic Maritime,Y,rich fen,9,0.0497996138410105,4.58630737913278,135
690,Atlantic Maritime,Y,rich fen,10,0.0504688097407848,6.95516428331034,150
691,Atlantic Maritime,Y,rich fen,11,0.051074171067403,10.5093576815666,165
692,Atlantic Maritime,Y,rich fen,12,0.0516268226594309,15.8414767563391,180
693,Atlantic Maritime,Y,rich fen,13,0.0521352128419156,23.8404179537715,195
694,Atlantic Maritime,Y,rich fen,14,0.0526059086314741,35.8395357936044,210
695,Atlantic Maritime,Y,rich fen,15,0.0530441159278646,53.8388698642985,225
696,Atlantic Maritime,Y,rich fen,16,0.0534540314778513,80.8384858436645,240
697,Atlantic Maritime,Y,rich fen,17,0.0538390879488796,121.33848739742,255
698,Atlantic Maritime,Y,rich fen,18,0.0542021288465108,182.0890342894,270
699,Atlantic Maritime,Y,rich fen,19,0.0545455360760631,273.215369738214,285
700,Atlantic Maritime,Y,rich fen,20,0.054871324746285,409.90536159444,300
701,Atlantic Maritime,Y,swamp,1,0.0401772528776018,0.0602658793164026,15
702,Atlantic Maritime,Y,swamp,2,0.044579767883102,0.157268470799257,30
703,Atlantic Maritime,Y,swamp,3,0.0471550740701819,0.306635317304158,45
704,Atlantic Maritime,Y,swamp,4,0.0489822828886023,0.533426400289141,60
705,Atlantic Maritime,Y,swamp,5,0.0503995761570361,0.875738964669266,75
706,Atlantic Maritime,Y,swamp,6,0.0515575890756822,1.39094483061742,90
707,Atlantic Maritime,Y,swamp,7,0.0525366750477254,2.16522225849772,105
708,Atlantic Maritime,Y,swamp,8,0.0533847978941026,3.32791058458774,120
709,Atlantic Maritime,Y,swamp,9,0.054132895262762,5.07306521977575,135
710,Atlantic Maritime,Y,swamp,10,0.0548020911625363,7.69180096640742,150
711,Atlantic Maritime,Y,swamp,11,0.0554074524891546,11.6208126283449,165
712,Atlantic Maritime,Y,swamp,12,0.0559601040811825,17.5151590986391,180
713,Atlantic Maritime,Y,swamp,13,0.0564684942636672,26.3574413893541,195
714,Atlantic Maritime,Y,swamp,14,0.0569391900532257,39.621570869111,210
715,Atlantic Maritime,Y,swamp,15,0.0573773973496162,59.5184223996909,225
716,Atlantic Maritime,Y,swamp,16,0.0577873128996029,89.3643145688858,240
717,Atlantic Maritime,Y,swamp,17,0.0581723693706312,134.133730407385,255
718,Atlantic Maritime,Y,swamp,18,0.0585354102682623,201.288398726479,270
719,Atlantic Maritime,Y,swamp,19,0.0588788174978147,302.020916315966,285
720,Atlantic Maritime,Y,swamp,20,0.0592046061680366,453.120181383201,300
721,Boreal Cordillera,N,bog,1,0.0252231136335546,0.0378346704503318,15
722,Boreal Cordillera,N,bog,2,0.0296256286390548,0.10119044863408,30
723,Boreal Cordillera,N,bog,3,0.0322009348261347,0.200087075190322,45
724,Boreal Cordillera,N,bog,4,0.0340281436445551,0.351172828252316,60
725,Boreal Cordillera,N,bog,5,0.0354454369129889,0.579927397747957,75
726,Boreal Cordillera,N,bog,6,0.036603449831635,0.924796271369388,90
727,Boreal Cordillera,N,bog,7,0.0375825358036782,1.4435682107596,105
728,Boreal Cordillera,N,bog,8,0.0384306586500554,2.22299830411448,120
729,Boreal Cordillera,N,bog,9,0.0391787560187149,3.39326559019979,135
730,Boreal Cordillera,N,bog,10,0.0398479519184891,5.14967031317743,150
731,Boreal Cordillera,N,bog,11,0.0404533132451074,7.7851854396338,165
732,Boreal Cordillera,N,bog,12,0.0410059648371353,11.7392871067064,180
733,Boreal Cordillera,N,bog,13,0.04151435501962,17.671202192589,195
734,Boreal Cordillera,N,bog,14,0.0419850508091785,26.5697808650973,210
735,Boreal Cordillera,N,bog,15,0.042423258105569,39.9183061848043,225
736,Boreal Cordillera,N,bog,16,0.0428331736555557,59.9417090376898,240
737,Boreal Cordillera,N,bog,17,0.043218230126584,89.9773909017246,255
738,Boreal Cordillera,N,bog,18,0.0435812710242151,135.031458259123,270
739,Boreal Cordillera,N,bog,19,0.0439246782537675,202.613074406065,285
740,Boreal Cordillera,N,bog,20,0.0442504669239894,303.985987309484,300
741,Boreal Cordillera,N,marsh,1,0.0298614655298227,0.044792198294734,15
742,Boreal Cordillera,N,marsh,2,0.034263980535323,0.118584268245086,30
743,Boreal Cordillera,N,marsh,3,0.0368392867224028,0.233135332451232,45
744,Boreal Cordillera,N,marsh,4,0.0386664955408233,0.407702741988084,60
745,Boreal Cordillera,N,marsh,5,0.040083788809257,0.671679796196011,75
746,Boreal Cordillera,N,marsh,6,0.0412418017279031,1.06938239688587,90
747,Boreal Cordillera,N,marsh,7,0.0422208876999464,1.66740492687873,105
748,Boreal Cordillera,N,marsh,8,0.0430690105463235,2.56571090613757,120
749,Boreal Cordillera,N,marsh,9,0.043817107914983,3.91429202107884,135
750,Boreal Cordillera,N,marsh,10,0.0444863038147573,5.93816748734039,150
751,Boreal Cordillera,N,marsh,11,0.0450916651413755,8.97488872872265,165
752,Boreal Cordillera,N,marsh,12,0.0456443167334034,13.5307995681841,180
753,Boreal Cordillera,N,marsh,13,0.0461527069158881,20.36542841265,195
754,Boreal Cordillera,N,marsh,14,0.0466234027054466,30.6180777230331,210
755,Boreal Cordillera,N,marsh,15,0.0470616100018371,45.9977089995524,225
756,Boreal Cordillera,N,marsh,16,0.0474715255518238,69.0677707876563,240
757,Boreal Cordillera,N,marsh,17,0.0478565820228521,103.673441054519,255
758,Boreal Cordillera,N,marsh,18,0.0482196229204833,155.582491016159,270
759,Boreal Cordillera,N,marsh,19,0.0485630301500356,233.446581069463,285
760,Boreal Cordillera,N,marsh,20,0.0488888188202575,350.243204832425,300
761,Boreal Cordillera,N,permafrost,1,0.025435523327321,0.0381532849909816,15
762,Boreal Cordillera,N,permafrost,2,0.0298380383328213,0.101986984985704,30
763,Boreal Cordillera,N,permafrost,3,0.0324133445199012,0.201600494258408,45
764,Boreal Cordillera,N,permafrost,4,0.0342405533383216,0.353761571395095,60
765,Boreal Cordillera,N,permafrost,5,0.0356578466067553,0.584129127002775,75
766,Boreal Cordillera,N,permafrost,6,0.0368158595254015,0.931417479792265,90
767,Boreal Cordillera,N,permafrost,7,0.0377949454974447,1.45381863793456,105
768,Boreal Cordillera,N,permafrost,8,0.0386430683438219,2.23869255941758,120
769,Boreal Cordillera,N,permafrost,9,0.0393911657124813,3.41712558769509,135
770,Boreal Cordillera,N,permafrost,10,0.0400603616122556,5.18577892396102,150
771,Boreal Cordillera,N,permafrost,11,0.0406657229388739,7.83966697034984,165
772,Boreal Cordillera,N,permafrost,12,0.0412183745309017,11.8213280173211,180
773,Boreal Cordillera,N,permafrost,13,0.0417267647133864,17.7945821730517,195
774,Boreal Cordillera,N,permafrost,14,0.042197460502945,26.755169450332,210
775,Boreal Cordillera,N,permafrost,15,0.0426356677993355,40.196707677197,225
776,Boreal Cordillera,N,permafrost,16,0.0430455833493222,60.3596298908195,240
777,Boreal Cordillera,N,permafrost,17,0.0434306398203505,90.6045907959599,255
778,Boreal Cordillera,N,permafrost,18,0.0437936807179816,135.972576715017,270
779,Boreal Cordillera,N,permafrost,19,0.0441370879475339,204.025070704446,285
780,Boreal Cordillera,N,permafrost,20,0.0444628766177559,306.104300371596,300
781,Boreal Cordillera,N,poor fen,1,0.0263128384894244,0.0394692577341366,15
782,Boreal Cordillera,N,poor fen,2,0.0307153534949247,0.105276916843592,30
783,Boreal Cordillera,N,poor fen,3,0.0332906596820046,0.207851364788395,45
784,Boreal Cordillera,N,poor fen,4,0.035117868500425,0.36445384993323,60
785,Boreal Cordillera,N,poor fen,5,0.0365351617688587,0.601483517553132,75
786,Boreal Cordillera,N,poor fen,6,0.0376931746875048,0.958765038360956,90
787,Boreal Cordillera,N,poor fen,7,0.0386722606595481,1.49615594853076,105
788,Boreal Cordillera,N,poor fen,8,0.0395203835059253,2.30351449805502,120
789,Boreal Cordillera,N,poor fen,9,0.0402684808745847,3.51567446839441,135
790,Boreal Cordillera,N,poor fen,10,0.040937676774359,5.33491821775315,150
791,Boreal Cordillera,N,poor fen,11,0.0415430381009773,8.06469188378119,165
792,Boreal Cordillera,N,poor fen,12,0.0420956896930051,12.1601813602113,180
793,Boreal Cordillera,N,poor fen,13,0.0426040798754898,18.3041781601302,195
794,Boreal Cordillera,N,poor fen,14,0.0430747756650484,27.5208794036928,210
795,Boreal Cordillera,N,poor fen,15,0.0435129829614388,41.3465885799814,225
796,Boreal Cordillera,N,poor fen,16,0.0439228985114255,62.0857672177393,240
797,Boreal Cordillera,N,poor fen,17,0.0443079549824538,93.1951127590826,255
798,Boreal Cordillera,N,poor fen,18,0.044670995880085,139.859675632444,270
799,Boreal Cordillera,N,poor fen,19,0.0450144031096373,209.85703505333,285
800,Boreal Cordillera,N,poor fen,20,0.0453401917798593,314.853562867665,300
801,Boreal Cordillera,N,rich fen,1,0.0300295100218101,0.0450442650327152,15
802,Boreal Cordillera,N,rich fen,2,0.0344320250273104,0.119214435090038,30
803,Boreal Cordillera,N,rich fen,3,0.0370073312143903,0.234332649456643,45
804,Boreal Cordillera,N,rich fen,4,0.0388345400328107,0.40975078423418,60
805,Boreal Cordillera,N,rich fen,5,0.0402518333012444,0.675003926303137,75
806,Boreal Cordillera,N,rich fen,6,0.0414098462198905,1.07462065878454,90
807,Boreal Cordillera,N,rich fen,7,0.0423889321919338,1.67551438646471,105
808,Boreal Cordillera,N,rich fen,8,0.043237055038311,2.57812716225454,120
809,Boreal Cordillera,N,rich fen,9,0.0439851524069704,3.93316847199226,135
810,Boreal Cordillera,N,rich fen,10,0.0446543483067447,5.96673423044851,150
811,Boreal Cordillera,N,rich fen,11,0.045259709633363,9.0179909101228,165
812,Boreal Cordillera,N,rich fen,12,0.0458123612253908,13.5957049070223,180
813,Boreal Cordillera,N,rich fen,13,0.0463207514078755,20.4630384876453,195
814,Boreal Cordillera,N,rich fen,14,0.0467914471974341,30.764744902264,210
815,Boreal Cordillera,N,rich fen,15,0.0472296544938246,46.2179618351368,225
816,Boreal Cordillera,N,rich fen,16,0.0476395700438112,69.3984021077709,240
817,Boreal Cordillera,N,rich fen,17,0.0480246265148396,104.169640101429,255
818,Boreal Cordillera,N,rich fen,18,0.0483876674124707,156.327041653262,270
819,Boreal Cordillera,N,rich fen,19,0.048731074642023,234.563659091855,285
820,Boreal Cordillera,N,rich fen,20,0.049056863312245,351.919073932752,300
821,Boreal Cordillera,N,swamp,1,0.0343627914435617,0.0515441871653425,15
822,Boreal Cordillera,N,swamp,2,0.038765306449062,0.135464240421607,30
823,Boreal Cordillera,N,swamp,3,0.0413406126361418,0.265207279586623,45
824,Boreal Cordillera,N,swamp,4,0.0431678214545623,0.462562651561778,60
825,Boreal Cordillera,N,swamp,5,0.044585114722996,0.760721649427161,75
826,Boreal Cordillera,N,swamp,6,0.0457431276416421,1.2096971656032,90
827,Boreal Cordillera,N,swamp,7,0.0467222136136854,1.88462906882533,105
828,Boreal Cordillera,N,swamp,8,0.0475703364600625,2.8982991079281,120
829,Boreal Cordillera,N,swamp,9,0.048318433828722,4.41992631263522,135
830,Boreal Cordillera,N,swamp,10,0.0489876297284963,6.70337091354558,150
831,Boreal Cordillera,N,swamp,11,0.0495929910551145,10.129445856901,165
832,Boreal Cordillera,N,swamp,12,0.0501456426471424,15.2693872493223,180
833,Boreal Cordillera,N,swamp,13,0.0506540328296271,22.9800619232279,195
834,Boreal Cordillera,N,swamp,14,0.0511247286191856,34.5467799777706,210
835,Boreal Cordillera,N,swamp,15,0.0515629359155761,51.8975143705292,225
836,Boreal Cordillera,N,swamp,16,0.0519728514655628,77.9242308329922,240
837,Boreal Cordillera,N,swamp,17,0.0523579079365911,116.964883111393,255
838,Boreal Cordillera,N,swamp,18,0.0527209488342223,175.526406090341,270
839,Boreal Cordillera,N,swamp,19,0.0530643560637746,263.369205669607,285
840,Boreal Cordillera,N,swamp,20,0.0533901447339966,395.133893721512,300
841,Boreal Cordillera,U,bog,1,0.0244765525478343,0.0367148288217514,15
842,Boreal Cordillera,U,bog,2,0.0288790675533346,0.098390844562629,30
843,Boreal Cordillera,U,bog,3,0.0314543737404144,0.194767827454565,45
844,Boreal Cordillera,U,bog,4,0.0332815825588349,0.3420741150201,60
845,Boreal Cordillera,U,bog,5,0.0346988758272686,0.565159486271053,75
846,Boreal Cordillera,U,bog,6,0.0358568887459147,0.901524562525451,90
847,Boreal Cordillera,U,bog,7,0.036835974717958,1.40754080586511,105
848,Boreal Cordillera,U,bog,8,0.0376840975643351,2.16783735514417,120
849,Boreal Cordillera,U,bog,9,0.0384321949329946,3.30940432511575,135
850,Boreal Cordillera,U,bog,10,0.0391013908327689,5.02275857392278,150
851,Boreal Cordillera,U,bog,11,0.0397067521593871,7.59369798912325,165
852,Boreal Cordillera,U,bog,12,0.040259403751415,11.450936089312,180
853,Boreal Cordillera,U,bog,13,0.0407677939338997,17.2375558248688,195
854,Boreal Cordillera,U,bog,14,0.0412384897234582,25.9181914718885,210
855,Boreal Cordillera,U,bog,15,0.0416766970198487,38.9398022533625,225
856,Boreal Cordillera,U,bog,16,0.0420866125698354,58.4728332988984,240
857,Boreal Cordillera,U,bog,17,0.0424716690408637,87.7729574519089,255
858,Boreal Cordillera,U,bog,18,0.0428347099384948,131.723688242771,270
859,Boreal Cordillera,U,bog,19,0.0431781171680472,197.650299539909,285
860,Boreal Cordillera,U,bog,20,0.0435039058382691,296.54070516862,300
861,Boreal Cordillera,U,marsh,1,0.0291149044441024,0.0436723566661536,15
862,Boreal Cordillera,U,marsh,2,0.0335174194496027,0.115784664173634,30
863,Boreal Cordillera,U,marsh,3,0.0360927256366826,0.227816084715475,45
864,Boreal Cordillera,U,marsh,4,0.037919934455103,0.398604028755868,60
865,Boreal Cordillera,U,marsh,5,0.0393372277235367,0.656911884719107,75
866,Boreal Cordillera,U,marsh,6,0.0404952406421828,1.04611068804193,90
867,Boreal Cordillera,U,marsh,7,0.0414743266142261,1.63137752198424,105
868,Boreal Cordillera,U,marsh,8,0.0423224494606033,2.51054995716726,120
869,Boreal Cordillera,U,marsh,9,0.0430705468292627,3.83043075599479,135
870,Boreal Cordillera,U,marsh,10,0.043739742729037,5.81125574808574,150
871,Boreal Cordillera,U,marsh,11,0.0443451040556552,8.78340127821209,165
872,Boreal Cordillera,U,marsh,12,0.0448977556476831,13.2424485507897,180
873,Boreal Cordillera,U,marsh,13,0.0454061458301678,19.9317820449298,195
874,Boreal Cordillera,U,marsh,14,0.0458768416197264,29.9664883298242,210
875,Boreal Cordillera,U,marsh,15,0.0463150489161168,45.0192050681105,225
876,Boreal Cordillera,U,marsh,16,0.0467249644661035,67.5988950488649,240
877,Boreal Cordillera,U,marsh,17,0.0471100209371318,101.469007604703,255
878,Boreal Cordillera,U,marsh,18,0.047473061834763,152.274720999807,270
879,Boreal Cordillera,U,marsh,19,0.0478164690643153,228.483806203306,285
880,Boreal Cordillera,U,marsh,20,0.0481422577345373,342.797922691561,300
881,Boreal Cordillera,U,permafrost,1,0.0246889622416008,0.0370334433624011,15
882,Boreal Cordillera,U,permafrost,2,0.029091477247101,0.0991873809142532,30
883,Boreal Cordillera,U,permafrost,3,0.0316667834341809,0.196281246522651,45
884,Boreal Cordillera,U,permafrost,4,0.0334939922526013,0.344662858162879,60
885,Boreal Cordillera,U,permafrost,5,0.034911285521035,0.569361215525871,75
886,Boreal Cordillera,U,permafrost,6,0.0360692984396812,0.908145770948328,90
887,Boreal Cordillera,U,permafrost,7,0.0370483844117244,1.41779123304008,105
888,Boreal Cordillera,U,permafrost,8,0.0378965072581016,2.18353161044727,120
889,Boreal Cordillera,U,permafrost,9,0.038644604626761,3.33326432261105,135
890,Boreal Cordillera,U,permafrost,10,0.0393138005265353,5.05886718470637,150
891,Boreal Cordillera,U,permafrost,11,0.0399191618531536,7.64817951983929,165
892,Boreal Cordillera,U,permafrost,12,0.0404718134451815,11.5329769999267,180
893,Boreal Cordillera,U,permafrost,13,0.0409802036276661,17.3609358053316,195
894,Boreal Cordillera,U,permafrost,14,0.0414508994172247,26.1035800571232,210
895,Boreal Cordillera,U,permafrost,15,0.0418891067136152,39.2182037457552,225
896,Boreal Cordillera,U,permafrost,16,0.0422990222636019,58.8907541520282,240
897,Boreal Cordillera,U,permafrost,17,0.0426840787346302,88.4001573461442,255
898,Boreal Cordillera,U,permafrost,18,0.0430471196322613,132.664806698665,270
899,Boreal Cordillera,U,permafrost,19,0.0433905268618136,199.06229583829,285
900,Boreal Cordillera,U,permafrost,20,0.0437163155320356,298.659018230733,300
901,Boreal Cordillera,U,poor fen,1,0.0255662774037041,0.0383494161055562,15
902,Boreal Cordillera,U,poor fen,2,0.0299687924092044,0.102477312772141,30
903,Boreal Cordillera,U,poor fen,3,0.0325440985962843,0.202532117052638,45
904,Boreal Cordillera,U,poor fen,4,0.0343713074147047,0.355355136701014,60
905,Boreal Cordillera,U,poor fen,5,0.0357886006831384,0.586715606076228,75
906,Boreal Cordillera,U,poor fen,6,0.0369466136017845,0.935493329517019,90
907,Boreal Cordillera,U,poor fen,7,0.0379256995738278,1.46012854363627,105
908,Boreal Cordillera,U,poor fen,8,0.038773822420205,2.24835354908471,120
909,Boreal Cordillera,U,poor fen,9,0.0395219197888644,3.43181320331037,135
910,Boreal Cordillera,U,poor fen,10,0.0401911156886387,5.20800647849851,150
911,Boreal Cordillera,U,poor fen,11,0.040796477015257,7.87320443327065,165
912,Boreal Cordillera,U,poor fen,12,0.0413491286072848,11.8718303428169,180
913,Boreal Cordillera,U,poor fen,13,0.0418575187897695,17.87053179241,195
914,Boreal Cordillera,U,poor fen,14,0.0423282145793281,26.869290010484,210
915,Boreal Cordillera,U,poor fen,15,0.0427664218757186,40.3680846485396,225
916,Boreal Cordillera,U,poor fen,16,0.0431763374257053,60.6168914789479,240
917,Boreal Cordillera,U,poor fen,17,0.0435613938967336,90.9906793092669,255
918,Boreal Cordillera,U,poor fen,18,0.0439244347943647,136.551905616092,270
919,Boreal Cordillera,U,poor fen,19,0.044267842023917,204.894260187174,285
920,Boreal Cordillera,U,poor fen,20,0.044593630694139,307.408280726802,300
921,Boreal Cordillera,U,rich fen,1,0.0292829489360898,0.0439244234041348,15
922,Boreal Cordillera,U,rich fen,2,0.0336854639415901,0.116414831018587,30
923,Boreal Cordillera,U,rich fen,3,0.03626077012867,0.229013401720886,45
924,Boreal Cordillera,U,rich fen,4,0.0380879789470904,0.400652071001965,60
925,Boreal Cordillera,U,rich fen,5,0.0395052722155241,0.660236014826233,75
926,Boreal Cordillera,U,rich fen,6,0.0406632851341703,1.05134894994061,90
927,Boreal Cordillera,U,rich fen,7,0.0416423711062135,1.63948698157023,105
928,Boreal Cordillera,U,rich fen,8,0.0424904939525907,2.52296621328423,120
929,Boreal Cordillera,U,rich fen,9,0.0432385913212501,3.84930720690822,135
930,Boreal Cordillera,U,rich fen,10,0.0439077872210244,5.83982249119386,150
931,Boreal Cordillera,U,rich fen,11,0.0445131485476427,8.82650345961225,165
932,Boreal Cordillera,U,rich fen,12,0.0450658001396705,13.3073538896279,180
933,Boreal Cordillera,U,rich fen,13,0.0455741903221552,20.0293921199251,195
934,Boreal Cordillera,U,rich fen,14,0.0460448861117138,30.1131555090552,210
935,Boreal Cordillera,U,rich fen,15,0.0464830934081043,45.2394579036949,225
936,Boreal Cordillera,U,rich fen,16,0.046893008958091,67.9295263689795,240
937,Boreal Cordillera,U,rich fen,17,0.0472780654291193,101.965206651613,255
938,Boreal Cordillera,U,rich fen,18,0.0476411063267504,153.019271636909,270
939,Boreal Cordillera,U,rich fen,19,0.0479845135563027,229.600884225699,285
940,Boreal Cordillera,U,rich fen,20,0.0483103022265247,344.473791791888,300
941,Boreal Cordillera,U,swamp,1,0.0336162303578414,0.0504243455367621,15
942,Boreal Cordillera,U,swamp,2,0.0380187453633417,0.132664636350156,30
943,Boreal Cordillera,U,swamp,3,0.0405940515504216,0.259888031850866,45
944,Boreal Cordillera,U,swamp,4,0.042421260368842,0.453463938329562,60
945,Boreal Cordillera,U,swamp,5,0.0438385536372757,0.745953737950256,75
946,Boreal Cordillera,U,swamp,6,0.0449965665559218,1.18642545675927,90
947,Boreal Cordillera,U,swamp,7,0.0459756525279651,1.84860166393085,105
948,Boreal Cordillera,U,swamp,8,0.0468237753743423,2.84313815895779,120
949,Boreal Cordillera,U,swamp,9,0.0475718727430017,4.33606504755118,135
950,Boreal Cordillera,U,swamp,10,0.048241068642776,6.57645917429094,150
951,Boreal Cordillera,U,swamp,11,0.0488464299693942,9.93795840639049,165
952,Boreal Cordillera,U,swamp,12,0.0493990815614221,14.9810362319279,180
953,Boreal Cordillera,U,swamp,13,0.0499074717439068,22.5464155555077,195
954,Boreal Cordillera,U,swamp,14,0.0503781675334654,33.8951905845617,210
955,Boreal Cordillera,U,swamp,15,0.0508163748298558,50.9190104390873,225
956,Boreal Cordillera,U,swamp,16,0.0512262903798425,76.4553550942008,240
957,Boreal Cordillera,U,swamp,17,0.0516113468508708,114.760449661577,255
958,Boreal Cordillera,U,swamp,18,0.051974387748502,172.218636073989,270
959,Boreal Cordillera,U,swamp,19,0.0523177949780543,258.406430803451,285
960,Boreal Cordillera,U,swamp,20,0.0526435836482763,387.688611580648,300
961,Boreal Cordillera,Y,bog,1,0.0273437911711145,0.0410156867566717,15
962,Boreal Cordillera,Y,bog,2,0.0317463061766148,0.10914298939993,30
963,Boreal Cordillera,Y,bog,3,0.0343216123636946,0.215196902645437,45
964,Boreal Cordillera,Y,bog,4,0.036148821182115,0.377018585741327,60
965,Boreal Cordillera,Y,bog,5,0.0375661144505488,0.621877050287814,75
966,Boreal Cordillera,Y,bog,6,0.0387241273691949,0.990901766485514,90
967,Boreal Cordillera,Y,bog,7,0.0397032133412382,1.54590746974013,105
968,Boreal Cordillera,Y,bog,8,0.0405513361876153,2.37968820889161,120
969,Boreal Cordillera,Y,bog,9,0.0412994335562748,3.63148146367183,135
970,Boreal Cordillera,Y,bog,10,0.0419686294560491,5.51017513969182,150
971,Boreal Cordillera,Y,bog,11,0.0425739907826673,8.32912369571174,165
972,Boreal Cordillera,Y,bog,12,0.0431266423746952,12.5583755071296,180
973,Boreal Cordillera,Y,bog,13,0.0436350325571799,18.9030158095302,195
974,Boreal Cordillera,Y,bog,14,0.0441057283467384,28.4206823068155,210
975,Boreal Cordillera,Y,bog,15,0.0445439356431289,42.6978393636879,225
976,Boreal Cordillera,Y,bog,16,0.0449538511931156,64.1141898223215,240
977,Boreal Cordillera,Y,bog,17,0.0453389076641439,96.2392930949785,255
978,Boreal Cordillera,Y,bog,18,0.045701948561775,144.42749256531,270
979,Boreal Cordillera,Y,bog,19,0.0460453557913274,216.710306881653,285
980,Boreal Cordillera,Y,bog,20,0.0463711444615493,325.135017039171,300
981,Boreal Cordillera,Y,marsh,1,0.0319821430673826,0.0479732146010739,15
982,Boreal Cordillera,Y,marsh,2,0.0363846580728829,0.126536809010935,30
983,Boreal Cordillera,Y,marsh,3,0.0389599642599628,0.248245159906347,45
984,Boreal Cordillera,Y,marsh,4,0.0407871730783832,0.433548499477095,60
985,Boreal Cordillera,Y,marsh,5,0.0422044663468169,0.713629448735868,75
986,Boreal Cordillera,Y,marsh,6,0.043362479265463,1.135487892002,90
987,Boreal Cordillera,Y,marsh,7,0.0443415652375063,1.76974418585925,105
988,Boreal Cordillera,Y,marsh,8,0.0451896880838835,2.72240081091471,120
989,Boreal Cordillera,Y,marsh,9,0.0459377854525429,4.15250789455087,135
990,Boreal Cordillera,Y,marsh,10,0.0466069813523172,6.29867231385478,150
991,Boreal Cordillera,Y,marsh,11,0.0472123426789354,9.51882698480058,165
992,Boreal Cordillera,Y,marsh,12,0.0477649942709633,14.3498879686073,180
993,Boreal Cordillera,Y,marsh,13,0.048273384453448,21.5972420295911,195
994,Boreal Cordillera,Y,marsh,14,0.0487440802430066,32.4689791647512,210
995,Boreal Cordillera,Y,marsh,15,0.049182287539397,48.7772421784359,225
996,Boreal Cordillera,Y,marsh,16,0.0495922030893837,73.240251572288,240
997,Boreal Cordillera,Y,marsh,17,0.049977259560412,109.935343247773,255
998,Boreal Cordillera,Y,marsh,18,0.0503403004580432,164.978525322346,270
999,Boreal Cordillera,Y,marsh,19,0.0506837076875955,247.54381354505,285
1000,Boreal Cordillera,Y,marsh,20,0.0510094963578175,371.392234562112,300
1001,Boreal Cordillera,Y,permafrost,1,0.027556200864881,0.0413343012973214,15
1002,Boreal Cordillera,Y,permafrost,2,0.0319587158703812,0.109939525751554,30
1003,Boreal Cordillera,Y,permafrost,3,0.0345340220574611,0.216710321713523,45
1004,Boreal Cordillera,Y,permafrost,4,0.0363612308758815,0.379607328884106,60
1005,Boreal Cordillera,Y,permafrost,5,0.0377785241443152,0.626078779542632,75
1006,Boreal Cordillera,Y,permafrost,6,0.0389365370629614,0.99752297490839,90
1007,Boreal Cordillera,Y,permafrost,7,0.0399156230350046,1.55615789691509,105
1008,Boreal Cordillera,Y,permafrost,8,0.0407637458813818,2.39538246419471,120
1009,Boreal Cordillera,Y,permafrost,9,0.0415118432500412,3.65534146116713,135
1010,Boreal Cordillera,Y,permafrost,10,0.0421810391498155,5.54628375047541,150
1011,Boreal Cordillera,Y,permafrost,11,0.0427864004764338,8.38360522642777,165
1012,Boreal Cordillera,Y,permafrost,12,0.0433390520684617,12.6404164177443,180
1013,Boreal Cordillera,Y,permafrost,13,0.0438474422509463,19.0263957899929,195
1014,Boreal Cordillera,Y,permafrost,14,0.0443181380405049,28.6060708920502,210
1015,Boreal Cordillera,Y,permafrost,15,0.0447563453368954,42.9762408560806,225
1016,Boreal Cordillera,Y,permafrost,16,0.0451662608868821,64.5321106754512,240
1017,Boreal Cordillera,Y,permafrost,17,0.0455513173579104,96.8664929892137,255
1018,Boreal Cordillera,Y,permafrost,18,0.0459143582555415,145.368611021204,270
1019,Boreal Cordillera,Y,permafrost,19,0.0462577654850938,218.122303180033,285
1020,Boreal Cordillera,Y,permafrost,20,0.0465835541553158,327.253330101283,300
1021,Boreal Cordillera,Y,poor fen,1,0.0284335160269843,0.0426502740404765,15
1022,Boreal Cordillera,Y,poor fen,2,0.0328360310324846,0.113229457609442,30
1023,Boreal Cordillera,Y,poor fen,3,0.0354113372195645,0.222961192243509,45
1024,Boreal Cordillera,Y,poor fen,4,0.0372385460379849,0.390299607422241,60
1025,Boreal Cordillera,Y,poor fen,5,0.0386558393064186,0.64343317009299,75
1026,Boreal Cordillera,Y,poor fen,6,0.0398138522250647,1.02487053347708,90
1027,Boreal Cordillera,Y,poor fen,7,0.040792938197108,1.59849520751128,105
