CORE_ID,SOURCE_SITEID,SOURCE_SUB,LATITUDE,LONGITUDE,LOC_SOURCE_FORMAT,LOC_ACCURACY_NOTES,PROV_TERR,SAMPLING_YR,SAMPLING_MONTH,SAMPLING_DATE,SAMPLING_ST,CSSC_CODE,CSSC_ORDER,CSSC_GREAT_GROUP,CSSC_GGSG,ORG_DEPTH,BASE_Y_N,BASE_RSR,PERC_BD_MEAS,PERC_C_MEAS,PERMAFROST,ACTIVE_DPT,WT_DEPTH,ORG_C_MGHA,CWCS_CLASS,FEN_TYPE,CWCS_FORM,CWCS_TYPE,TREED,CORE_POSITION,DISTURBANCE,MICROFORM,OTHER_DESC,VEGETATION
268,Z-1981-55,Z-1981-55-D,54.45,-114.27,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",AB,1981,6,18,ZMX,,,,,316,Y,,100,0,N,,13,1704.1,fen,,horizontal,graminoid : sedge,N,,,,,Betula pumila; Salix candida; Salix pedicellaris; Carex diandra; Carex lasiocarpa; Menyanthes trifoliata; Carex limosa; Equisetum fluviatile; Carex chordorrhiza; Carex rostrata; Triglochin maritima; Lemna minor; Calamagrostis stricta; Comarum palustre; Galium labradoricum; Pedicularis parviflora; Epilobium leptophyllum; Cicuta bulbifera; Rumex occidentalis; Utricularia intermedia; Symphyotrichum boreale; Galium trifidum; Utricularia minor; Agrostis scabra; Typha latifolia; Scutellaria epilobiifolia; Stellaria longifolia; Hamatocaulis vernicosus; Scorpidium scorpioides; Campylium stellatum; Calliergon giganteum; Pseudocalliergon trifarium; Bryum pseudotriquetrum; Hypnum lindbergii; Calliergonella cuspidata; Straminergon stramineum; Hypnum pratense; Meesia triquetra
269,Z-1981-55,Z-1981-55,54.45,-114.27,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",AB,1981,6,18,ZMX,,,,,291,Y,,100,0,N,,42,1479.9,swamp,,slope : peat margin,treed : coniferous,Y,,,,,
270,Z-1981-56,Z-1981-56,53.43,-116.07,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",AB,1981,6,18,ZMX,,,,,328,Y,,100,0,N,,20,2101.3,fen,,horizontal,treed : coniferous,Y,,,,,Larix laricina; Picea mariana; Betula pumila; Rhododendron groenlandicum; Salix pedicellaris; Andromeda polifolia; Equisetum fluviatile; Vaccinium vitis-idaea; Carex aquatilis; Carex chordorrhiza; Carex limosa; Maianthemum trifolium; Vaccinium oxycoccos; Menyanthes trifoliata; Caltha palustris; Galium labradoricum; Comarum palustre; Sphagnum warnstorfii; Sphagnum angustifolium; Tomentypnum nitens; Aulacomnium palustre; Scorpidium revolvens; Pleurozium schreberi; Brachythecium turgidum
271,Z-1981-57,Z-1981-57,54.9,-116.78,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",AB,1981,6,18,ZMX,,,,,102,Y,,100,0,N,,25,551.7,bog,,basin,treed : coniferous,Y,,,,,Picea mariana; Salix pyrifolia; Rhododendron groenlandicum; Vaccinium myrtilloides; Vaccinium vitis-idaea; Equisetum sylvaticum; Rubus chamaemorus; Carex trisperma; Carex magellanica; Vaccinium oxycoccos; Calamagrostis stricta; Maianthemum trifolium; Eriophorum brachyantherum; Sphagnum warnstorfii; Sphagnum angustifolium; Sphagnum magellanicum; Pleurozium schreberi; Tomentypnum falcifolium; Tomentypnum nitens; Aulacomnium palustre; Ptilidium pulcherrimum; Mylia anomala; Lepidozia reptans; Warnstorfia fluitans; Ptilium crista-castrensis; Polytrichum strictum; Peltigera polydactylon
272,Z-1981-58,Z-1981-58,55.88,-116.92,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",AB,1981,6,18,ZMX,,,,,308,Y,,100,0,N,,30,1474.8,bog,,basin,shrub : mixed,N,,,,,Picea mariana; Larix laricina; Salix farriae; Rhododendron groenlandicum; Betula pumila; Empetrum nigrum; Vaccinium vitis-idaea; Carex aquatilis; Carex gynocrates; Vaccinium oxycoccos; Rubus chamaemorus; Pedicularis labradorica; Spiranthes romanzoffiana; Carex tenuiflora; Sphagnum fuscum; Dicranum undulatum; Aulacomnium palustre; Polytrichum strictum; Mylia anomala; Sanionia uncinata; Hylocomium splendens; Tomentypnum nitens; Bryum pseudotriquetrum; Sphagnum warnstorfii; Calliergon richardsonii; Rhizomnium gracile; Plagiomnium ellipticum; Geocalyx graveolens; Scapania irrigua; Schistochilopsis grandiretis; Blepharostoma trichophyllum; Meesia uliginosa; Campylium stellatum; Cephalozia lunulifolia; Cladina mitis; Cladonia rangiferina; Cladina stellaris; Cetraria nivalis; Peltigera aphthosa
273,Z-1981-59,Z-1981-59,53.68,-112.83,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",AB,1981,6,18,ZMX,,,,,475,N,N,100,0,N,,1,2364.7,fen,,basin,,N,,,,,
274,Z-1981-60,Z-1981-60,53.63,-112.85,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",AB,1981,6,18,ZMX,,,,,250,Y,,100,0,N,,30,1484.4,bog,,plateau : northern plateau,treed : coniferous,Y,,,,,
275,Z-1982-1,Z-1982-1,53.77,-100.47,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,6,16,ZMX,,,,,92,Y,,100,16.3,N,,5,413.6,fen,moderately rich,horizontal,shrub : mixed,N,,,,,Betula pumila; Salix lucida; Salix candida; Larix laricina; Alnus alnobetula; Salix petiolaris; Salix pedicellaris; Salix bebbiana; Picea mariana; Chamaedaphne calyculata; Andromeda; Myrica gale; Rhododendron groenlandicum; Carex aquatilis; Equisetum fluviatile; Vaccinium oxycoccos; Equisetum palustre; Rubus arcticus; Carex chordorrhiza; Carex magellanica; Comarum palustre; Parnassia palustris; Galium labradoricum; Pyrola asarifolia; Caltha palustris; Stellaria longifolia; Aulacomnium palustre; Tomentypnum nitens; Elodium blandowii; Hypnum pratense; Sphagnum warnstorfii; Bryum pseudotriquetrum; Hamatocaulis vernicosus; Sphagnum contortum; Sphagnum teres; Sphagnum fuscum; Drepanocladus aduncus; Calliergon giganteum; Dicranum undulatum; Polytrichum strictum; Plagiomnium ellipticum; Campylium stellatum; Brachythecium turgidum; Syzygiella autumnalis; Peltigera aphthosa; Peltigera canina
276,Z-1982-2,Z-1982-2,53.83,-100.8,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,6,26,ZMX,,,,,320,Y,,100,0,N,,0,1623.3,fen,moderately rich,horizontal,shrub : tall,N,,,,,
277,Z-1982-3,Z-1982-3-A,53.35,-101.35,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,7,13,ZMX,,,,,60,Y,,100,0,N,,40,180.7,fen,,basin,treed : coniferous,Y,,,,,Picea mariana; Larix laricina; Betula pumila; Rhododendron groenlandicum; Andromeda; Kalmia polifolia; Juniperus horizontalis; Juniperus communis; Vaccinium myrtilloides; Dasiphora fruticosa; Vaccinium vitis-idaea; Vaccinium oxycoccos; Carex gynocrates; Comandra umbellata; Drosera rotundifolia; Empetrum nigrum; Anemone quinquefolia; Maianthemum trifolium; Rubus arcticus; Coptis trifolia; Geocaulon lividum; Equisetum variegatum; Linnaea borealis; Carex capillaris; Sphagnum fuscum; Mylia anomala; Polytrichum strictum; Aulacomnium palustre; Dicranum undulatum; Sphagnum warnstorfii; Cladina mitis; Cladonia rangiferina; Cladina stellaris
278,Z-1982-4,Z-1982-4,53.4,-101.35,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,7,18,ZMX,,,,,120,Y,,100,0,N,,34,540.9,bog,,plateau : northern plateau,treed : coniferous,Y,,,,,Picea mariana; Rhododendron groenlandicum; Chamaedaphne calyculata; Andromeda; Kalmia polifolia; Vaccinium vitis-idaea; Maianthemum trifolium; Vaccinium oxycoccos; Rubus chamaemorus; Eriophorum vaginatum; Drosera rotundifolia; Sarracenia purpurea; Sphagnum fuscum; Pleurozium schreberi; Sphagnum nemoreum; Sphagnum angustifolium; Sphagnum magellanicum; Dicranum undulatum; Mylia anomala; Polytrichum strictum; Aulacomnium palustre; Hylocomium splendens; Pohlia nutans; Dicranum polysetum; Ptilidium ciliare; Cladina mitis; Cladonia rangiferina; Cladonia cornuta; Cladina stellaris
279,Z-1982-5,Z-1982-5-A,53.42,-101.35,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,8,1,ZMX,,,,,135,Y,,100,100,N,,20,1101.3,fen,moderately rich,string : northern ribbed,treed : coniferous,Y,,,string,,Larix laricina; Picea mariana; Betula pumila; Andromeda; Rhododendron groenlandicum; Lonicera oblongifolia; Rhamnus alnifolia; Dasiphora fruticosa; Salix pedicellaris; Juniperus communis; Juniperus horizontalis; Lonicera villosa; Carex lasiocarpa; Rubus arcticus; Muhlenbergia glomerata; Trichophorum alpinum; Vaccinium oxycoccos; Carex buxbaumii; Viola renifolia; Tomentypnum nitens; Aulacomnium palustre; Campylium stellatum; Dicranum undulatum; Moerckia/Pellia; Pohlia nutans; Sphagnum contortum; Lepidozia reptans; Lophocolea heterophylla
280,Z-1982-5,Z-1982-5-B,53.42,-101.35,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,8,1,ZMX,,,,,120,Y,,100,5,N,,0,735.9,fen,moderately rich,string : northern ribbed,moss : brown,N,,,flark,,Betula pumila; Salix pedicellaris; Andromeda; Carex buxbaumii; Carex livida; Muhlenbergia glomerata; Carex lasiocarpa; Trichophorum alpinum; Trichophorum cespitosum; Scheuchzeria palustris; Equisetum fluviatile; Menyanthes trifoliata; Utricularia intermedia; Comarum palustre; Galium labradoricum; Drosera anglica; Pedicularis parviflora; Sarracenia purpurea; Triglochin maritima; Scorpidium scorpioides; Campylium stellatum; Bryum pseudotriquetrum; Aneura pinguis; Meesia triquetra; Hamatocaulis vernicosus
281,Z-1982-6,Z-1982-6,54.15,-100.67,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,8,7,ZMX,,,,,140,Y,,100,0,N,,0,704.4,fen,moderately rich,horizontal,shrub : mixed,N,,,,,Larix laricina; Betula pumila; Salix candida; Salix lucida; Alnus alnobetula; Salix pedicellaris; Carex chordorrhiza; Equisetum fluviatile; Carex aquatilis; Comarum palustre; Rubus arcticus; Triglochin maritima; Parnassia palustris; Galium labradoricum; Equisetum palustre; Tomentypnum nitens; Bryum pseudotriquetrum; Campylium stellatum; Drepanocladus aduncus; Hamatocaulis vernicosus; Aulacomnium palustre; Hypnum lindbergii; Elodium blandowii; Calliergon giganteum; Plagiomnium ellipticum; Hypnum pratense; Brachythecium turgidum
282,Z-1982-7,Z-1982-7,53.92,-101.22,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,8,11,ZMX,,,,,143,Y,,100,100,N,,0,834.4,fen,moderately rich,riparian : shore,treed : coniferous,Y,,,,,Picea mariana; Larix laricina; Betula pumila; Andromeda; Rhododendron groenlandicum; Salix pedicellaris; Carex gynocrates; Maianthemum trifolium; Vaccinium oxycoccos; Rubus arcticus; Carex diandra; Equisetum fluviatile; Comarum palustre; Amerorchis rotundifolia; Sphagnum warnstorfii; Tomentypnum nitens; Aulacomnium palustre; Sphagnum angustifolium; Hypnum lindbergii
283,Z-1982-8,Z-1982-8-A,53.33,-101.08,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,8,11,ZMX,,,,,217,Y,,100,5.1,N,,10,1157.7,fen,moderately rich,string : northern ribbed,treed : coniferous,Y,,,string,,Picea mariana; Larix laricina; Betula pumila; Rhododendron groenlandicum; Andromeda; Kalmia polifolia; Chamaedaphne calyculata; Salix pedicellaris; Lonicera villosa; Carex aquatilis; Vaccinium vitis-idaea; Maianthemum trifolium; Vaccinium oxycoccos; Carex gynocrates; Sarracenia purpurea; Rubus arcticus; Geocaulon lividum; Carex vaginata; Hylocomium splendens; Pleurozium schreberi; Sphagnum warnstorfii; Tomentypnum nitens; Aulacomnium palustre; Distichium capillaceum; Pohlia nutans; Myurella julacea; Hamatocaulis vernicosus; Campylium stellatum; Blepharostoma trichophyllum; Plagiochila asplenioides; Cladina mitis; Peltigera canina
284,Z-1982-8,Z-1982-8-B,53.33,-101.08,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,8,11,ZMX,,,,,195,Y,,100,0,N,,0,1040,fen,moderately rich,string : northern ribbed,graminoid : tall rush,N,,,flark,,Larix laricina; Picea mariana; Betula pumila; Andromeda; Salix pedicellaris; Trichophorum cespitosum; Equisetum fluviatile; Carex livida; Scheuchzeria palustris; Trichophorum alpinum; Menyanthes trifoliata; Triglochin maritima; Carex aquatilis; Drosera anglica; Muhlenbergia glomerata; Carex limosa; Utricularia intermedia; Carex chordorrhiza; Triantha occidentalis; Scorpidium scorpioides; Campylium stellatum
285,Z-1982-9,Z-1982-9-A,53.22,-100.65,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,8,11,ZMX,,,,,204,N,N,100,8,N,,30,828,fen,,horizontal,treed : coniferous,Y,,,,,Picea mariana; Larix laricina; Betula pumila; Salix lucida; Chamaedaphne calyculata; Rhododendron groenlandicum; Andromeda; Kalmia polifolia; Salix candida; Salix myrtillifolia; Vaccinium oxycoccos; Maianthemum trifolium; Carex aquatilis; Vaccinium vitis-idaea; Equisetum variegatum; Empetrum nigrum; Carex vaginata; Drosera rotundifolia; Equisetum fluviatile; Geocaulon lividum; Sphagnum fuscum; Mylia anomala; Polytrichum strictum; Aulacomnium palustre; Calypogeia sphagnicola; Cephalozia lunulifolia; Cladonia rangiferina; Cladina mitis; Cladina stellaris
286,Z-1982-9,Z-1982-9-B,53.22,-100.65,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,8,11,ZMX,,,,,103,Y,,100,0,N,,0,442.3,fen,extremely rich,horizontal,moss : brown,N,,,,,Betula pumila; Larix laricina; Andromeda; Trichophorum cespitosum; Carex aquatilis; Carex diandra; Carex scirpoidea; Carex capillaris; Carex limosa; Equisetum fluviatile; Muhlenbergia glomerata; Triglochin maritima; Triantha occidentalis; Scorpidium scorpioides; Scorpidium revolvens; Campylium stellatum; Catoscopium nigritum; Meesia triquetra; Tomentypnum nitens; Cinclidium stygium; Bryum pseudotriquetrum; Fissidens adianthoides; Pseudocalliergon trifarium
288,Z-1982-11,Z-1982-11,53.62,-101.68,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,6,20,ZMX,,,,,164,Y,,100,15.2,N,,0,638.5,fen,moderately rich,horizontal,shrub : tall,N,,,,,Larix laricina; Betula pumila; Salix pedicellaris; Rhododendron groenlandicum; Andromeda; Vaccinium oxycoccos; Carex chordorrhiza; Equisetum fluviatile; Muhlenbergia glomerata; Comarum palustre; Rubus arcticus; Maianthemum trifolium; Aulacomnium palustre; Hypnum pratense; Tomentypnum nitens; Hamatocaulis vernicosus; Bryum pseudotriquetrum; Sphagnum warnstorfii; Sphagnum fimbriatum; Sphagnum squarrosum; Campylium stellatum; Calliergonella cuspidata; Plagiomnium ellipticum; Elodium blandowii; Cephalozia connivens; Geocalyx graveolens; Peltigera canina
289,Z-1982-12,Z-1982-12-A,54.28,-101.03,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,6,21,ZMX,,,,,178,Y,,100,12.4,N,,10,1150.4,fen,moderately rich,horizontal,treed : coniferous,Y,,,,,Picea mariana; Larix laricina; Salix planifolia; Betula pumila; Rhododendron groenlandicum; Andromeda; Salix pedicellaris; Salix myrtillifolia; Carex gynocrates; Maianthemum trifolium; Vaccinium oxycoccos; Equisetum fluviatile; Orthilia secunda; Mitella nuda; Amerorchis rotundifolia; Rubus arcticus; Carex disperma; Carex magellanica; Drosera rotundifolia; Tomentypnum nitens; Sphagnum fuscum; Sphagnum warnstorfii; Aulacomnium palustre; Hylocomium splendens; Sphagnum angustifolium; Pleurozium schreberi; Blepharostoma trichophyllum; Cephalozia pleniceps; Sanionia uncinata; Campylium stellatum; Pohlia nutans; Dicranum undulatum; Bryum pseudotriquetrum; Elodium blandowii; Plagiomnium ellipticum; Ptilidium ciliare; Plagiochila asplenioides; Sphagnum nemoreum; Brachythecium turgidum; Rhizomnium gracile; Lepidozia reptans; Cladina mitis; Cladonia rangiferina; Peltigera aphthosa; Peltigera canina
290,Z-1982-12,Z-1982-12-B,54.28,-101.03,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,6,21,ZMX,,,,,168,Y,,100,0,N,,0,992.5,fen,moderately rich,horizontal,shrub : tall,N,,,,,Betula pumila; Larix laricina; Salix candida; Salix planifolia; Salix pedicellaris; Carex magellanica; Equisetum fluviatile; Maianthemum trifolium; Comarum palustre; Tomentypnum nitens; Bryum pseudotriquetrum; Hamatocaulis vernicosus; Hypnum pratense; Calliergon giganteum; Aulacomnium palustre; Calliergon richardsonii; Warnstorfia fluitans; Meesia triquetra; Campylium stellatum; Hypnum lindbergii
291,Z-1982-13,Z-1982-13-A,54.22,-101.17,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,6,22,ZMX,,,,,291,Y,,100,5.2,N,,42,1712.4,fen,moderately rich,string : northern ribbed,treed : coniferous,Y,,,string,,Larix laricina; Picea mariana; Betula pumila; Salix candida; Andromeda; Rhododendron groenlandicum; Kalmia polifolia; Salix pedicellaris; Maianthemum trifolium; Carex lasiocarpa; Vaccinium oxycoccos; Muhlenbergia glomerata; Equisetum fluviatile; Sarracenia purpurea; Eriophorum viridicarinatum; Carex interior; Drosera rotundifolia; Arethusa bulbosa; Cypripedium parviflorum; Galium labradoricum; Carex diandra; Sphagnum fuscum; Sphagnum warnstorfii; Polytrichum strictum; Tomentypnum nitens; Aulacomnium palustre; Dicranum undulatum; Sphagnum angustifolium; Mesoptychia rutheana; Moerckia hibernica; Hypnum pratense; Cladina mitis; Cladonia rangiferina
292,Z-1982-13,Z-1982-13-B,54.22,-101.17,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,6,22,ZMX,,,,,249,Y,,100,0,N,,0,1468.8,fen,moderately rich,string : northern ribbed,moss : brown,N,,,flark,,Andromeda; Carex chordorrhiza; Menyanthes trifoliata; Carex livida; Carex lasiocarpa; Carex magellanica; Carex limosa; Equisetum fluviatile; Utricularia intermedia; Trichophorum alpinum; Triglochin maritima; Scheuchzeria palustris; Scorpidium scorpioides; Scorpidium revolvens; Campylium stellatum; Bryum pseudotriquetrum; Meesia triquetra; Cinclidium stygium; Catoscopium nigritum; Calliergon giganteum
293,Z-1982-15,Z-1982-15-A,52.97,-101,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,6,23,ZMX,,,,,233,Y,,100,0,N,,51,1104.1,bog,,plateau : northern plateau,treed : coniferous,Y,,,,,Picea mariana; Rhododendron groenlandicum; Chamaedaphne calyculata; Rubus chamaemorus; Vaccinium vitis-idaea; Vaccinium oxycoccos; Geocaulon lividum; Maianthemum trifolium; Drosera rotundifolia; Pleurozium schreberi; Sphagnum magellanicum; Sphagnum fuscum; Sphagnum nemoreum; Sphagnum angustifolium; Dicranum polysetum; Dicranum undulatum; Bryum pseudotriquetrum; Mylia anomala; Ptilidium ciliare; Pohlia nutans; Ptilidium pulcherrimum; Polytrichum strictum; Scapania paludicola; Cladina mitis; Cladonia rangiferina; Cladina stellaris
294,Z-1982-15,Z-1982-15-B,52.97,-101,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,6,23,ZMX,,,,,180,Y,,100,8.3,N,,15,980.2,fen,poor,,shrub : low,N,,,,drainage,Picea mariana; Larix laricina; Chamaedaphne calyculata; Kalmia polifolia; Andromeda; Betula pumila; Salix pedicellaris; Vaccinium oxycoccos; Rubus chamaemorus; Eriophorum vaginatum; Maianthemum trifolium; Carex lasiocarpa; Sphagnum magellanicum; Sphagnum fuscum; Sphagnum warnstorfii; Sphagnum angustifolium; Polytrichum strictum; Tomentypnum nitens; Aulacomnium palustre
295,Z-1982-15,Z-1982-15-C,52.97,-101,DD.2,"Format in Zoltai et al (2000) is DD.2, as entered. Co-ordinates were originally recorded as DD MM by the researcher.",MB,1982,6,23,ZMX,,,,,200,Y,,100,100,N,,34,881.3,fen,moderately rich,,shrub : mixed,N,,,,drainage,Larix laricina; Picea mariana; Salix lucida; Betula pumila; Salix pedicellaris; Chamaedaphne calyculata; Andromeda; Rhododendron groenlandicum; Kalmia polifolia; Lonicera villosa; Vaccinium oxycoccos; Carex lasiocarpa; Eriophorum vaginatum; Aulacomnium palustre; Sphagnum magellanicum; Sphagnum warnstorfii; Tomentypnum nitens; Elodium blandowii; Ceratodon purpureus; Hypnum pratense; Rhizomnium gracile; Rhizomnium pseudopunctatum; Dicranum undulatum; Plagiomnium ellipticum; Polytrichum strictum; Sphagnum fuscum; Sphagnum angustifolium; Sanionia uncinata; Calypogeia sphagnicola; Geocalyx graveolens; Peltigera aphthosa; Peltigera canina; Peltigera polydactylon
